token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
20-3	TOR001	20	la	la	il	DET	_
20-4	TOR001	20	zona	zona	zona	NOUN	_
20-5	TOR001	20	in	in	in	ADP	_
20-6	TOR001	20	cui	cui	cui	PRON	_
20-7	TOR001	20	vivi?	vivi	vivo	ADJ	Intonation=rising
21-0	TOI060	21	la	la	il	DET	_
21-1	TOI060	21	zona	zona	zona	NOUN	_
21-2	TOI060	21	sì	sì	sì	ADV	_
21-3	TOI060	21	mi	mi	mi	PRON	_
21-4	TOI060	21	piace	piace	piacere	VERB	_
21-5	TOI060	21	{P}	{P}	_	_	_
21-6	TOI060	21	mi	mi	mi	PRON	_
21-7	TOI060	21	piace	piace	piacere	VERB	_
22-0	TOI060	22	e::h	eh	eh	ADV	_
22-1	TOI060	22	l'	l'	il	DET	SpaceAfter=No
22-2	TOI060	22	unico	unico	unico	ADJ	_
22-3	TOI060	22	{P}	{P}	_	_	_
22-4	TOI060	22	problema	problema	problema	NOUN	_
22-5	TOI060	22	almeno	almeno	almeno	ADV	_
22-6	TOI060	22	mh	mh	mh	ADJ	_
23-0	TOI060	23	è	è	essere	VERB	_
23-1	TOI060	23	che	che	che	SCONJ	_
23-2	TOI060	23	non	non	non	ADV	_
23-3	TOI060	23	è	è	essere	AUX	_
23-4	TOI060	23	proprio	proprio	proprio	ADV	_
23-5	TOI060	23	vicinissima	vicinissima	vicino	ADJ	_
23-6	TOI060	23	al	al	_	_	_
23-6a	_	_	_	a	a	ADP	_
23-6b	_	_	_	il	il	DET	_
23-7	TOI060	23	ce[ntro]	centro	centro	NOUN	_
24-0	TOR001	24	[mh	mh	mh	NOUN	_
24-1	TOR001	24	mh]	mh	mh	NOUN	_
25-0	TOI060	25	e	e	e	CCONJ	_
25-1	TOI060	25	che	che	che	SCONJ	_
25-2	TOI060	25	dopo	dopo	dopo	ADP	_
25-3	TOI060	25	una	una	uno	DET	_
25-4	TOI060	25	certa	certa	certo	ADJ	_
25-5	TOI060	25	ora	ora	ora	NOUN	_
25-6	TOI060	25	non	non	non	ADV	_
25-7	TOI060	25	c'	c'	ci	PRON	SpaceAfter=No
25-8	TOI060	25	è	è	essere	VERB	_
25-9	TOI060	25	veramente	veramente	vero	ADV	_
25-10	TOI060	25	nulla	nulla	nulla	PRON	_
26-0	TOR001	26	[okay]	okay	okay	NOUN	_
27-0	TOI060	27	[è	è	essere	AUX	_
27-1	TOI060	27	una	una	uno	DET	_
27-2	TOI060	27	zo]na	zona	zona	NOUN	_
27-3	TOI060	27	che:	che	che	PRON	_
27-4	TOI060	27	hanno	hanno	avere	VERB	_
27-5	TOI060	27	un	un	uno	DET	_
27-6	TOI060	27	po'	po'	poco	ADV	_
27-7	TOI060	27	riqualificato	riqualificato	riqualificato	ADJ	_
28-0	TOI060	28	dopo	dopo	dopo	ADP	_
28-1	TOI060	28	che	che	che	DET	_
28-2	TOI060	28	ehm:	ehm	ehm	NOUN	_
29-0	TOI060	29	io	io	io	PRON	_
29-1	TOI060	29	non	non	non	ADV	_
29-2	TOI060	29	abito	abito	abitare	VERB	_
29-3	TOI060	29	lontano	lontano	lontano	ADV	_
29-4	TOI060	29	da	da	da	ADP	_
29-5	TOI060	29	quello	quello	quello	PRON	_
29-6	TOI060	29	che	che	che	PRON	_
29-7	TOI060	29	era	era	essere	AUX	_
29-8	TOI060	29	il	il	il	DET	_
29-9	TOI060	29	campo	campo	campo	NOUN	_
29-10	TOI060	29	nomadi	nomadi	nomadere	VERB	_
29-11	TOI060	29	dava[nti	davanti	davanti	ADV	_
29-12	TOI060	29	a]ll'	all'	_	_	Truncated=Yes
29-12a	_	_	_	a	a	ADP	_
29-12b	_	_	_	l'	l'	DET	_
29-13	TOI060	29	{P}	{P}	_	_	_
29-14	TOI060	29	all'	all'	_	_	SpaceAfter=No
29-14a	_	_	_	a	a	ADP	_
29-14b	_	_	_	l'	il	DET	_
29-15	TOI060	29	iveco	iveco	iveco	NOUN	_
30-0	TOR001	30	[mh	mh	mh	NOUN	_
30-1	TOR001	30	mh]	mh	mh	NOUN	_
31-0	TOR001	31	mh	mh	mh	NOUN	_
31-1	TOR001	31	mh	mh	mh	NOUN	_
32-0	TOI060	32	e:	e	e	CCONJ	_
32-1	TOI060	32	da	da	da	ADP	_
32-2	TOI060	32	quando	quando	quando	SCONJ	_
32-3	TOI060	32	comunque	comunque	comunque	ADV	_
32-4	TOI060	32	han	han	avere	AUX	_
32-5	TOI060	32	cercato	cercato	cercare	VERB	_
32-6	TOI060	32	di	di	di	ADP	_
32-7	TOI060	32	{P}	{P}	_	_	_
32-8	TOI060	32	bonificare	bonificare	bonificare	VERB	_
32-9	TOI060	32	la	la	il	DET	_
32-10	TOI060	32	zona	zona	zona	NOUN	_
32-11	TOI060	32	e	e	e	CCONJ	_
32-12	TOI060	32	tutto	tutto	tutto	PRON	_
32-13	TOI060	32	quanto	quanto	quanto	ADV	_
33-0	TOI060	33	non	non	non	ADV	_
33-1	TOI060	33	si	si	si	PRON	_
33-2	TOI060	33	vive	vive	vivere	VERB	_
33-3	TOI060	33	male	male	male	ADV	_
33-4	TOI060	33	{P}	{P}	_	_	_
33-5	TOI060	33	ass[olutamen]te	assolutamente	assoluto	ADV	_
34-0	TOR001	34	[okay]	okay	okay	NOUN	_
35-0	TOI060	35	la	la	il	DET	_
35-1	TOI060	35	barca	barca	barca	NOUN	_
35-2	TOI060	35	è	è	essere	AUX	_
35-3	TOI060	35	ancora	ancora	ancora	ADV	_
35-4	TOI060	35	un	un	uno	DET	_
35-5	TOI060	35	borgo	borgo	borgo	NOUN	_
36-0	TOI060	36	quindi	quindi	quindi	ADV	_
36-1	TOI060	36	ci	ci	ci	PRON	_
36-2	TOI060	36	son	son	essere	AUX	_
36-3	TOI060	36	tutti	tutti	tutto	DET	_
36-4	TOI060	36	i	i	il	DET	_
36-5	TOI060	36	negozie[tti	negozietti	negozietto	NOUN	_
36-6	TOI060	36	anc]ora	ancora	ancora	ADV	_
37-0	TOR001	37	[mh	mh	mh	NOUN	_
37-1	TOR001	37	mh]	mh	mh	NOUN	_
38-0	TOI060	38	ancora	ancora	ancora	ADV	_
39-0	TOI060	39	fa	fa	fare	VERB	_
39-1	TOI060	39	ancora	ancora	ancora	ADV	_
39-2	TOI060	39	molto	molto	molto	ADV	_
39-3	TOI060	39	borgata	borgata	borgare	VERB	_
39-4	TOI060	39	{P}	{P}	_	_	_
39-5	TOI060	39	rispetto.	rispetto	rispetto	ADP	Intonation=falling
40-0	TOI060	40	però	però	però	ADV	_
40-1	TOI060	40	è	è	essere	AUX	_
40-2	TOI060	40	comoda	comoda	comodo	ADJ	_
40-3	TOI060	40	perché	perché	perché	SCONJ	_
40-4	TOI060	40	ci	ci	ci	PRON	_
40-5	TOI060	40	sono	sono	essere	VERB	_
40-6	TOI060	40	centri	centri	centro	NOUN	_
40-7	TOI060	40	commerciali	commerciali	commerciale	ADJ	_
40-8	TOI060	40	vicino,	vicino	vicino	ADV	Intonation=weakly_rising
41-0	TOI060	41	oggettivamente	oggettivamente	oggettivo	ADV	_
41-1	TOI060	41	{P}	{P}	_	_	_
41-2	TOI060	41	è	è	essere	AUX	_
41-3	TOI060	41	servita	servita	servire	VERB	_
41-4	TOI060	41	con	con	con	ADP	_
41-5	TOI060	41	i	i	il	DET	_
41-6	TOI060	41	mezzi	mezzi	mezzo	NOUN	_
41-7	TOI060	41	con	con	con	ADP	_
41-8	TOI060	41	i	i	il	DET	_
41-9	TOI060	41	mezzi	mezzi	mezzo	NOUN	_
41-10	TOI060	41	pubblici	pubblici	pubblico	ADJ	_
41-11	TOI060	41	almeno	almeno	almeno	ADV	_
42-0	TOI060	42	dove	dove	dove	ADV	_
42-1	TOI060	42	sono	sono	essere	AUX	_
42-2	TOI060	42	io	io	io	PRON	_
42-3	TOI060	42	ris[petto	rispetto	rispetto	ADV	_
42-4	TOI060	42	a	a	a	ADP	_
42-5	TOI060	42	sa]n	san	santo	ADJ	_
42-6	TOI060	42	mauro	mauro	mauro	NOUN	_
42-7	TOI060	42	che	che	che	PRON	_
42-8	TOI060	42	è	è	essere	AUX	_
42-9	TOI060	42	più	più	più	ADV	_
42-10	TOI060	42	sacrificata	sacrificata	sacrificare	VERB	_
43-0	TOR001	43	[mh	mh	mh	NOUN	_
43-1	TOR001	43	mh]	mh	mh	NOUN	_
44-0	TOI060	44	certo	certo	certo	ADV	_
44-1	TOI060	44	che	che	che	SCONJ	_
44-2	TOI060	44	la	la	il	DET	_
44-3	TOI060	44	sera	sera	sera	NOUN	_
44-4	TOI060	44	non	non	non	ADV	_
44-5	TOI060	44	c'	c'	ci	PRON	SpaceAfter=No
44-6	TOI060	44	è	è	essere	VERB	_
44-7	TOI060	44	niente	niente	niente	PRON	_
44-8	TOI060	44	ci	ci	ci	PRON	_
44-9	TOI060	44	sono	sono	essere	VERB	_
44-10	TOI060	44	le	le	il	DET	_
44-11	TOI060	44	pizzerie	pizzerie	pizzeria	NOUN	_
44-12	TOI060	44	da	da	da	ADP	_
44-13	TOI060	44	asporto,	asporto	asporto	NOUN	Intonation=weakly_rising
44-14	TOI060	44	ma	ma	ma	CCONJ	_
44-15	TOI060	44	non	non	non	ADV	_
44-16	TOI060	44	ci	ci	ci	PRON	_
44-17	TOI060	44	sono	sono	essere	VERB	_
44-18	TOI060	44	né	né	né	CCONJ	_
44-19	TOI060	44	il	il	il	DET	_
44-20	TOI060	44	pub,	pub	pub	NOUN	Intonation=weakly_rising
44-21	TOI060	44	né	né	né	CCONJ	_
44-22	TOI060	44	il	il	il	DET	_
44-23	TOI060	44	c~	c~	c~	PROPN	Interrupted=Yes
44-24	TOI060	44	ti	ti	ti	PRON	_
44-25	TOI060	44	devi	devi	dovere	AUX	_
44-26	TOI060	44	spostare	spostare	spostare	VERB	_
44-27	TOI060	44	in[somma]	insomma	insomma	ADV	_
45-0	TOR001	45	[okay]	okay	okay	NOUN	_
46-0	TOR001	46	okay	okay	okay	NOUN	_
47-0	TOR001	47	e	e	e	CCONJ	_
47-1	TOR001	47	come	come	come	SCONJ	_
47-2	TOR001	47	ti	ti	ti	PRON	_
47-3	TOR001	47	sposti	sposti	spostare	VERB	_
47-4	TOR001	47	principalmente?	principalmente	principalmente	ADV	Intonation=rising
48-0	TOI060	48	allora	allora	allora	ADV	_
48-1	TOI060	48	io	io	io	PRON	_
48-2	TOI060	48	mi	mi	mi	PRON	_
48-3	TOI060	48	sposto	sposto	sporre	VERB	_
48-4	TOI060	48	principalmente	principalmente	principalmente	ADV	_
48-5	TOI060	48	in	in	in	ADP	_
48-6	TOI060	48	pullman	pullman	pullman	NOUN	_
49-0	TOR001	49	mh	mh	mh	NOUN	_
49-1	TOR001	49	mh	mh	mh	NOUN	_
50-0	TOI060	50	prendo	prendo	prere	VERB	_
50-1	TOI060	50	la	la	il	DET	_
50-2	TOI060	50	macchina	macchina	macchina	NOUN	_
50-3	TOI060	50	proprio	proprio	proprio	ADV	_
50-4	TOI060	50	quando	quando	quando	SCONJ	_
50-5	TOI060	50	è	è	essere	AUX	_
50-6	TOI060	50	lo	lo	il	PRON	_
50-7	TOI060	50	stretto	stretto	stretto	ADJ	_
50-8	TOI060	50	necessario	necessario	necessario	ADJ	_
51-0	TOI060	51	e	e	e	CCONJ	_
51-1	TOI060	51	a	a	a	ADP	_
51-2	TOI060	51	causa	causa	causa	NOUN	_
51-3	TOI060	51	anche	anche	anche	ADV	_
51-4	TOI060	51	del	del	_	_	_
51-4a	_	_	_	di	di	ADP	_
51-4b	_	_	_	il	il	DET	_
51-5	TOI060	51	lavoro	lavoro	lavoro	NOUN	_
51-6	TOI060	51	che	che	che	PRON	_
51-7	TOI060	51	faccio	faccio	fare	VERB	_
51-8	TOI060	51	e:	e	e	CCONJ	_
52-0	TOI060	52	so	so	sapere	VERB	_
52-1	TOI060	52	che	che	che	SCONJ	_
52-2	TOI060	52	cosa	cosa	cosa	PRON	_
52-3	TOI060	52	può	può	potere	AUX	_
52-4	TOI060	52	succedere	succedere	succedere	VERB	_
52-5	TOI060	52	quando	quando	quando	SCONJ	_
52-6	TOI060	52	magari	magari	magari	ADV	_
53-0	TOI060	53	guidi	guidi	guidere	VERB	_
53-1	TOI060	53	la	la	il	DET	_
53-2	TOI060	53	sera	sera	sera	NOUN	_
54-0	TOI060	54	se	se	se	SCONJ	_
54-1	TOI060	54	{P}	{P}	_	_	_
54-2	TOI060	54	vado	vado	andare	VERB	_
54-3	TOI060	54	con	con	con	ADP	_
54-4	TOI060	54	amici	amici	amico	NOUN	_
54-5	TOI060	54	o	o	o	CCONJ	_
54-6	TOI060	54	tutto	tutto	tutto	PRON	_
54-7	TOI060	54	quanto	quanto	quanto	ADV	_
55-0	TOI060	55	preferisco	preferisco	preferire	VERB	_
55-1	TOI060	55	prendere	prendere	prendere	VERB	_
55-2	TOI060	55	il	il	il	DET	_
55-3	TOI060	55	pullman	pullman	pullman	NOUN	_
56-0	TOR001	56	okay	okay	okay	NOUN	_
57-0	TOI060	57	perché	perché	perché	SCONJ	_
57-1	TOI060	57	comunque	comunque	comunque	ADV	_
57-2	TOI060	57	ti	ti	ti	PRON	_
57-3	TOI060	57	metti	metti	mettare	VERB	_
57-4	TOI060	57	lì	lì	lì	ADV	_
57-5	TOI060	57	ti:	ti	ti	PRON	_
57-6	TOI060	57	mh	mh	mh	ADV	_
57-7	TOI060	57	ti	ti	ti	PRON	_
57-8	TOI060	57	fai	fai	fare	VERB	_
57-9	TOI060	57	la	la	il	DET	_
57-10	TOI060	57	bevuta,	bevuta	bevuta	NOUN	Intonation=weakly_rising
57-11	TOI060	57	ridi,	ridi	ridere	VERB	Intonation=weakly_rising
57-12	TOI060	57	scherzi	scherzi	scherzare	VERB	_
57-13	TOI060	57	una	una	uno	DET	_
57-14	TOI060	57	cosa	cosa	cosa	NOUN	_
57-15	TOI060	57	e	e	e	CCONJ	_
57-16	TOI060	57	l'	l'	il	DET	SpaceAfter=No
57-17	TOI060	57	altra	altra	altro	PRON	_
58-0	TOI060	58	e:	e	e	CCONJ	_
58-1	TOI060	58	e	e	e	CCONJ	_
58-2	TOI060	58	quindi	quindi	quindi	ADV	_
58-3	TOI060	58	proprio	proprio	proprio	ADV	_
58-4	TOI060	58	per	per	per	ADP	_
58-5	TOI060	58	tutela	tutela	tutela	NOUN	_
58-6	TOI060	58	perché	perché	perché	SCONJ	_
59-0	TOI060	59	succedesse	succedesse	succedere	VERB	_
59-1	TOI060	59	mai	mai	mai	ADV	_
59-2	TOI060	59	qualcosa	qualcosa	qualcosa	PRON	_
60-0	TOI060	60	magari	magari	magari	ADV	_
60-1	TOI060	60	appunto	appunto	appunto	ADV	_
60-2	TOI060	60	{P}	{P}	_	_	_
60-3	TOI060	60	sono	sono	essere	AUX	_
60-4	TOI060	60	sono	sono	essere	AUX	_
60-5	TOI060	60	cacasotto	cacasotto	cacasurre	VERB	_
60-6	TOI060	60	io	io	io	PRON	_
60-7	TOI060	60	{ride}	{ride}	_	_	_
61-0	TOR001	61	{ride}	{ride}	_	X	_
62-0	TOI060	62	o	o	o	CCONJ	_
62-1	TOI060	62	magari	magari	magari	ADV	_
62-2	TOI060	62	proprio	proprio	proprio	ADV	_
62-3	TOI060	62	per	per	per	ADP	_
62-4	TOI060	62	il	il	il	DET	_
62-5	TOI060	62	lavoro	lavoro	lavoro	NOUN	_
62-6	TOI060	62	che	che	che	PRON	_
62-7	TOI060	62	faccio	faccio	fare	VERB	_
63-0	TOI060	63	io	io	io	PRON	_
63-1	TOI060	63	prediligo	prediligo	prediligere	VERB	_
63-2	TOI060	63	lo	lo	il	PRON	_
63-3	TOI060	63	spostarmi	spostarmi	_	_	_
63-3a	_	_	_	spostar	spostare	VERB	_
63-3b	_	_	_	mi	mi	PRON	_
63-4	TOI060	63	in	in	in	ADP	_
63-5	TOI060	63	pullman	pullman	pullman	NOUN	_
64-0	TOR001	64	okay	okay	okay	NOUN	_
65-0	TOI060	65	m:h	mh	mh	NOUN	_
65-1	TOI060	65	o	o	o	CCONJ	_
65-2	TOI060	65	in	in	in	ADP	_
65-3	TOI060	65	bicicletta	bicicletta	bicicletta	NOUN	_
66-0	TOR001	66	mh	mh	mh	NOUN	_
66-1	TOR001	66	mh	mh	mh	NOUN	_
67-0	TOI060	67	o	o	o	CCONJ	_
67-1	TOI060	67	in	in	in	ADP	_
67-2	TOI060	67	bicicletta	bicicletta	bicicletta	NOUN	_
67-3	TOI060	67	>il	il	il	DET	_
67-4	TOI060	67	problema	problema	problema	NOUN	_
67-5	TOI060	67	è	è	essere	VERB	_
67-6	TOI060	67	che<	che	che	SCONJ	_
67-7	TOI060	67	ho	ho	avere	VERB	_
67-8	TOI060	67	la	la	il	DET	_
67-9	TOI060	67	bici	bici	bico	ADJ	_
67-10	TOI060	67	rotta	rotta	rotta	NOUN	_
67-11	TOI060	67	da	da	da	ADP	_
67-12	TOI060	67	un	un	uno	DET	_
67-13	TOI060	67	anno	anno	anno	NOUN	_
67-14	TOI060	67	[e	e	e	CCONJ	_
67-15	TOI060	67	quindi	quindi	quindi	ADV	_
67-16	TOI060	67	adesso	adesso	adesso	ADV	_
67-17	TOI060	67	devo	devo	dovere	AUX	_
67-18	TOI060	67	port]arla	portarla	_	_	_
67-18a	_	_	_	portar	portare	VERB	_
67-18b	_	_	_	la	la	PRON	_
68-0	TOR001	68	[okay]	okay	okay	NOUN	_
68-1	TOR001	68	{ride}	{ride}	_	_	_
69-0	TOI060	69	devo	devo	dovere	AUX	_
69-1	TOI060	69	portarla	portarla	_	_	_
69-1a	_	_	_	portar	portare	VERB	_
69-1b	_	_	_	la	la	PRON	_
69-2	TOI060	69	a	a	a	ADP	_
69-3	TOI060	69	riparare:	riparare	riparare	VERB	_
70-0	TOI060	70	ehm	ehm	ehm	NOUN	_
70-1	TOI060	70	se	se	se	SCONJ	_
70-2	TOI060	70	no	no	no	ADV	_
70-3	TOI060	70	la	la	il	DET	_
70-4	TOI060	70	bici	bici	bico	NOUN	_
70-5	TOI060	70	oggettivamente	oggettivamente	oggettivo	ADV	_
70-6	TOI060	70	è	è	essere	AUX	_
70-7	TOI060	70	molto	molto	molto	ADV	_
70-8	TOI060	70	comoda	comoda	comodo	ADJ	_
71-0	TOI060	71	anche	anche	anche	ADV	_
71-1	TOI060	71	lì	lì	lì	ADV	_
71-2	TOI060	71	c'	c'	ci	PRON	SpaceAfter=No
71-3	TOI060	71	è	è	essere	VERB	_
71-4	TOI060	71	il	il	il	DET	_
71-5	TOI060	71	problema	problema	problema	NOUN	_
72-0	TOI060	72	ah	ah	ah	INTJ	_
72-1	TOI060	72	però	però	però	ADV	_
72-2	TOI060	72	che	che	che	SCONJ	_
72-3	TOI060	72	{P}	{P}	_	_	_
72-4	TOI060	72	fare	fare	fare	VERB	_
72-5	TOI060	72	la	la	il	DET	_
72-6	TOI060	72	ciclabile	ciclabile	ciclabile	NOUN	_
72-7	TOI060	72	di	di	di	ADP	_
72-8	TOI060	72	sera	sera	sera	NOUN	_
73-0	TOI060	73	non	non	non	ADV	_
73-1	TOI060	73	è	è	essere	AUX	_
73-2	TOI060	73	propriamente	propriamente	proprio	ADV	_
73-3	TOI060	73	bellissimo	bellissimo	bello	ADJ	_
74-0	TOI060	74	c'	c'	ci	PRON	SpaceAfter=No
74-1	TOI060	74	è	è	essere	VERB	_
74-2	TOI060	74	lo	lo	il	DET	_
74-3	TOI060	74	stradone	stradone	stradone	NOUN	_
74-4	TOI060	74	quindi:	quindi	quindi	CCONJ	_
74-5	TOI060	74	piazza	piazza	piazza	NOUN	_
74-6	TOI060	74	sofia,	sofia	sofio	ADJ	Intonation=weakly_rising
74-7	TOI060	74	>perché	perché	perché	SCONJ	_
74-8	TOI060	74	non	non	non	ADV	_
74-9	TOI060	74	è<	è	essere	AUX	_
74-10	TOI060	74	sofia	sofia	sofia	NOUN	_
74-11	TOI060	74	è	è	essere	AUX	_
74-12	TOI060	74	sofia	sofia	sofia	NOUN	_
75-0	TOR001	75	{ride}	{ride}	_	X	_
76-0	TOI060	76	capitale	capitale	capitale	NOUN	_
76-1	TOI060	76	della	della	_	_	_
76-1a	_	_	_	di	di	ADP	_
76-1b	_	_	_	la	il	DET	_
76-2	TOI060	76	bulgaria	bulgaria	bulgaria	NOUN	_
76-3	TOI060	76	tanto	tanto	tanto	ADV	_
76-4	TOI060	76	per	per	per	ADP	_
77-0	TOI060	77	e::::::	e	e	CCONJ	_
77-1	TOI060	77	e:::::	e	e	CCONJ	_
78-0	TOR001	78	[cre~	cre~	cre~	PROPN	Interrupted=Yes
78-1	TOR001	78	credo	credo	credere	VERB	_
78-2	TOR001	78	sia	sia	essere	AUX	_
78-3	TOR001	78	l'	l'	l'	DET	SpaceAfter=No
78-4	TOR001	78	unica	unica	unico	ADJ	_
78-5	TOR001	78	persona]	persona	persona	NOUN	_
78-6	TOR001	78	a	a	a	ADP	_
78-7	TOR001	78	torino	torino	torino	NOUN	_
78-8	TOR001	78	che	che	che	PRON	_
78-9	TOR001	78	dice	dice	dire	VERB	_
78-10	TOR001	78	sofia	sofia	sofia	NOUN	_
78-11	TOR001	78	{ride}	{ride}	_	_	_
79-0	TOI060	79	[via	via	via	ADV	_
79-1	TOI060	79	bologna	bologna	bolognare	VERB	_
79-2	TOI060	79	tutto	tutto	tutto	PRON	_
79-3	TOI060	79	quanto]	quanto	quanto	ADV	_
80-0	TOR001	80	{ride}	{ride}	_	_	_
80-1	TOR001	80	[no	no	no	ADV	_
80-2	TOR001	80	lo	lo	lo	PRON	_
80-3	TOR001	80	so	so	sapere	VERB	_
80-4	TOR001	80	son	son	son	NOUN	_
80-5	TOR001	80	d'	d'	di	ADP	SpaceAfter=No
80-6	TOR001	80	accordo]	accordo	accordo	NOUN	_
80-7	TOR001	80	son	son	essere	AUX	_
80-8	TOR001	80	d'	d'	di	ADP	SpaceAfter=No
80-9	TOR001	80	accordo	accordo	accordo	NOUN	_
80-10	TOR001	80	però	però	però	ADV	_
81-0	TOI060	81	[vabbè	vabbè	vabbé	SCONJ	_
81-1	TOI060	81	ho	ho	avere	AUX	_
81-2	TOI060	81	capito	capito	capire	VERB	_
81-3	TOI060	81	però	però	però	ADV	_
81-4	TOI060	81	la	la	il	DET	_
81-5	TOI060	81	capitale	capitale	capitale	NOUN	_
81-6	TOI060	81	della	della	_	_	_
81-6a	_	_	_	di	di	ADP	_
81-6b	_	_	_	la	il	DET	_
81-7	TOI060	81	bulgaria	bulgaria	bulgaria	NOUN	_
81-8	TOI060	81	è	è	essere	AUX	_
81-9	TOI060	81	sofia	sofia	sofio	ADJ	_
81-10	TOI060	81	non	non	non	ADV	_
