token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
10-10,BO037,10,10,12,bambini,bambini,bambino,NOUN,_
10-11,BO037,10,10,13,udenti,udenti,udente,ADJ,_
10-12,BO037,10,10,14,figli,figli,figlio,NOUN,_
10-13,BO037,10,10,15-16,dei,dei,_,_,_
10-13a,_,_,10,15,_,di,di,ADP,_
10-13b,_,_,10,16,_,i,il,DET,_
10-14,BO037,10,10,17,sordi.,sordi,sordo,NOUN,_
11-0,BO037,11,11,18,e,e,e,CCONJ,_
11-1,BO037,11,11,19,quindi,quindi,quindi,ADV,_
11-2,BO037,11,11,20,come,come,come,SCONJ,_
11-3,BO037,11,11,21,fanno,fanno,fare,VERB,_
11-4,BO037,11,11,22,da,da,da,ADP,_
11-5,BO037,11,11,23,interpreti,interpreti,interpreta,NOUN,_
11-6,BO037,11,11,24,loro,loro,loro,PRON,_
11-7,BO037,11,11,25,per,per,per,ADP,_
11-8,BO037,11,11,26,la,la,il,DET,_
11-9,BO037,11,11,27,"famiglia,",famiglia,famiglia,NOUN,_
11-10,BO037,11,11,28,per,per,per,ADP,_
11-11,BO037,11,11,29,gli,gli,il,DET,_
11-12,BO037,11,11,30,"amici,",amici,amico,NOUN,_
12-0,BO037,12,12,1,come,come,come,ADP,_
12-1,BO037,12,12,2,comunque,comunque,comunque,ADV,_
12-2,BO037,12,12,3,diciamo,diciamo,dire,VERB,_
12-3,BO037,12,12,4,tra,tra,tra,ADP,_
12-4,BO037,12,12,5,la,la,il,DET,_
12-5,BO037,12,12,6,lingua,lingua,lingua,NOUN,_
12-6,BO037,12,12,7,italiana,italiana,italiano,ADJ,_
12-7,BO037,12,12,8,e,e,e,CCONJ,_
12-8,BO037,12,12,9,la,la,il,DET,_
12-9,BO037,12,12,10,lingua,lingua,lingua,NOUN,_
12-10,BO037,12,12,11-12,dei,dei,_,_,_
12-10a,_,_,12,11,_,di,di,ADP,_
12-10b,_,_,12,12,_,i,il,DET,_
12-11,BO037,12,12,13,segni.,segni,segno,NOUN,_
13-0,BO037,13,13,1,ho,ho,avere,AUX,_
13-1,BO037,13,13,2,parlato,parlato,parlare,VERB,_
13-2,BO037,13,13,3,con,con,con,ADP,_
13-3,BO037,13,13,4,la,la,il,DET,_
13-4,BO037,13,13,5,professoressa,professoressa,professore,NOUN,_
13-5,BO037,13,13,6,rossi,rossi,Rossi,PROPN,_
13-6,BO037,13,13,7,che,che,che,PRON,_
13-7,BO037,13,13,8,ha,ha,avere,AUX,_
13-8,BO037,13,13,9,accettato,accettato,accettare,VERB,_
13-9,BO037,13,13,10,il,il,il,DET,_
13-10,BO037,13,13,11,mio,mio,mio,DET,_
13-11,BO037,13,13,12,progetto,progetto,progetto,NOUN,_
13-12,BO037,13,13,13,era,era,essere,AUX,_
13-13,BO037,13,13,14,molto,molto,molto,ADV,_
13-14,BO037,13,13,15,entusiasta,entusiasta,entusiasta,ADJ,_
13-15,BO037,13,13,16,per,per,per,ADP,_
13-16,BO037,13,13,17,"cui,",cui,cui,PRON,_
14-0,BO026,14,14,1,quindi,quindi,quindi,ADV,_
14-1,BO026,14,14,2,il,il,il,DET,_
14-2,BO026,14,14,3,brokering,brokering,brokering,NOUN,_
14-3,BO026,14,14,4,da,da,da,ADP,_
14-4,BO026,14,14,5,parte,parte,parte,NOUN,_
14-5,BO026,14,14,6-7,dei,dei,_,_,_
14-5a,_,_,14,6,_,di,di,ADP,_
14-5b,_,_,14,7,_,i,il,DET,_
14-6,BO026,14,14,8,bambi[ni:],bambini,bambino,NOUN,_
15-0,BO037,15,15,1-2,[dei,dei,_,_,_
15-0a,_,_,15,1,_,di,di,ADP,_
15-0b,_,_,15,2,_,i,il,DET,_
15-1,BO037,15,15,3,bam]bini,bambini,bambino,NOUN,_
15-2,BO037,15,15,4,"ud[enti],",udenti,udente,ADJ,_
16-0,BO026,16,16,9,"[ude]nti,",udenti,udento,NOUN,_
17-0,BO037,17,17,1,però,però,però,ADV,_
17-1,BO037,17,17,2,[bili]ngui:,bilingui,bilinguo,ADJ,_
17-2,BO037,17,17,3,[ita]liano,italiano,italiano,ADJ,_
17-3,BO037,17,17,4,lingua,lingua,lingua,NOUN,_
17-4,BO037,17,17,5-6,dei,dei,_,_,_
17-4a,_,_,17,5,_,di,di,ADP,_
17-4b,_,_,17,6,_,i,il,DET,_
17-5,BO037,17,17,7,segni.,segni,segno,NOUN,_
18-0,BO026,18,18,1,"[pe:r],",per,per,ADP,_
19-0,BO026,19,19,2,[mh].,mh,mh,INTJ,_
20-0,BO026,20,20,1,oddio,oddio,oddio,INTJ,_
20-1,BO026,20,20,2,ma,ma,ma,CCONJ,_
20-2,BO026,20,20,3,io,io,io,PRON,_
20-3,BO026,20,20,4,non,non,non,ADV,_
20-4,BO026,20,20,5,sono,sono,essere,AUX,_
20-5,BO026,20,20,6,una,una,uno,DET,_
20-6,BO026,20,20,7,esperta,esperta,esperta,NOUN,_
20-7,BO026,20,20,8-9,dell[a,della,_,_,_
20-7a,_,_,20,8,_,di,di,ADP,_
20-7b,_,_,20,9,_,la,il,DET,_
20-8,BO026,20,20,10,lingua,lingua,lingua,NOUN,_
20-9,BO026,20,20,11-12,dei,dei,_,_,_
20-9a,_,_,20,11,_,di,di,ADP,_
20-9b,_,_,20,12,_,i,il,DET,_
20-10,BO026,20,20,13,segni].,segni,segno,NOUN,_
21-0,BO037,21,21,1,[no:,no,no,INTJ,_
21-1,BO037,21,21,2,lo,lo,lo,PRON,_
21-2,BO037,21,21,3,so,so,sapere,VERB,_
21-3,BO037,21,21,4,la],la,il,DET,_
21-4,BO037,21,21,5,[pr]ofessoressa,professoressa,professoresso,ADJ,_
21-5,BO037,21,21,6,verdi,verdi,Verdi,PROPN,_
21-6,BO037,21,21,7,mi,mi,mi,PRON,_
21-7,BO037,21,21,8,ha,ha,avere,AUX,_
21-8,BO037,21,21,9,detto,detto,dire,VERB,_
21-9,BO037,21,21,10,che,che,che,SCONJ,_
21-10,BO037,21,21,11,sarà,sarà,essere,AUX,_
21-11,BO037,21,21,12,in,in,in,ADP,_
21-12,BO037,21,21,13,congedo,congedo,congedo,ADJ,_
21-13,BO037,21,21,14,malattia,malattia,malattia,NOUN,_
21-14,BO037,21,21,15,per,per,per,ADP,_
21-15,BO037,21,21,16,"cui,",cui,cui,PRON,_
22-0,BO026,22,22,1,[ah].,ah,ah,INTJ,_
23-0,BO037,23,23,17,ha,ha,avere,AUX,_
23-1,BO037,23,23,18,detto,detto,dire,VERB,_
23-2,BO037,23,23,19,che,che,che,SCONJ,_
23-3,BO037,23,23,20,può,può,potere,AUX,_
23-4,BO037,23,23,21-22,seguirmi,seguirmi,_,_,_
23-4a,_,_,23,21,_,seguir,seguire,VERB,_
23-4b,_,_,23,22,_,mi,mi,PRON,_
23-5,BO037,23,23,23,informalmente,informalmente,informalmente,ADV,_
23-6,BO037,23,23,24,"però,",però,però,ADV,_
24-0,BO037,24,24,1,ovviamente,ovviamente,ovviamente,ADV,_
24-1,BO037,24,24,2,legalm[ente],legalmente,legalmente,ADV,_
24-2,BO037,24,24,3,non,non,non,ADV,_
24-3,BO037,24,24,4,può,può,potere,AUX,_
24-4,BO037,24,24,5,firmare,firmare,firmare,VERB,_
24-5,BO037,24,24,6,non,non,non,ADV,_
24-6,BO037,24,24,7,può,può,potere,AUX,_
24-7,BO037,24,24,8,farmi,farmi,farmio,NOUN,_
24-8,BO037,24,24,9,da,da,da,ADP,_
24-9,BO037,24,24,10,correlatrice,correlatrice,correlatore,NOUN,_
24-10,BO037,24,24,11,n[é,né,né,CCONJ,_
24-11,BO037,24,24,12,ni]ente,niente,niente,PRON,_
24-12,BO037,24,24,13,per,per,per,ADP,_
24-13,BO037,24,24,14,cui,cui,cui,PRON,_
24-14,BO037,24,24,15,mi,mi,mi,PRON,_
24-15,BO037,24,24,16,ha,ha,avere,AUX,_
24-16,BO037,24,24,17,indirizzato,indirizzato,indirizzare,VERB,_
24-17,BO037,24,24,18-19,sulla:,sulla,_,_,_
24-17a,_,_,24,18,_,su,su,ADP,_
24-17b,_,_,24,19,_,la,il,DET,_
25-0,BO026,25,25,1,[°mh°],mh,mh,INTJ,_
26-0,BO026,26,26,1,[sì].,sì,sì,INTJ,_
27-0,BO037,27,27,20,e:h,eh,eh,INTJ,_
27-1,BO037,27,27,21-22,sulla,sulla,_,_,_
27-1a,_,_,27,21,_,su,su,ADP,_
27-1b,_,_,27,22,_,la,il,DET,_
27-2,BO037,27,27,23,profes[soressa],professoressa,professore,NOUN,_
27-3,BO037,27,27,24,rossi.,rossi,Rossi,PROPN,_
28-0,BO026,28,28,1-2,[sulla,sulla,_,_,_
28-0a,_,_,28,1,_,su,su,ADP,_
28-0b,_,_,28,2,_,la,il,DET,_
28-1,BO026,28,28,3,rossi].,rossi,Rossi,PROPN,_
29-0,BO037,29,29,1,che,che,che,SCONJ,_
29-1,BO037,29,29,2,comunque,comunque,comunque,ADV,_
29-2,BO037,29,29,3,lei,lei,lei,PRON,_
29-3,BO037,29,29,4,ha,ha,avere,AUX,_
29-4,BO037,29,29,5,già,già,già,ADV,_
29-5,BO037,29,29,6,seguito,seguito,seguere,VERB,_
29-6,BO037,29,29,7,tesi,tesi,tesi,NOUN,_
29-7,BO037,29,29,8,di,di,di,ADP,_
29-8,BO037,29,29,9,questo,questo,questo,DET,_
29-9,BO037,29,29,10,tipo,tipo,tipo,NOUN,_
29-10,BO037,29,29,11,comunque,comunque,comunque,ADV,_
29-11,BO037,29,29,12-13,sulla,sulla,_,_,_
29-11a,_,_,29,12,_,su,su,ADP,_
29-11b,_,_,29,13,_,la,il,DET,_
29-12,BO037,29,29,14,lingua,lingua,lingua,NOUN,_
29-13,BO037,29,29,15-16,dei,dei,_,_,_
29-13a,_,_,29,15,_,di,di,ADP,_
29-13b,_,_,29,16,_,i,il,DET,_
29-14,BO037,29,29,17,"[segni],",segni,segno,NOUN,_
30-0,BO026,30,30,1,[ma,ma,ma,CCONJ,_
30-1,BO026,30,30,2,anche,anche,anche,ADV,_
30-2,BO026,30,30,3-4,s]ulla,sulla,_,_,_
30-2a,_,_,30,3,_,su,su,ADP,_
30-2b,_,_,30,4,_,la,il,DET,_
30-3,BO026,30,30,5,lingua,lingua,lingua,NOUN,_
30-4,BO026,30,30,6-7,de[i,dei,_,_,_
30-4a,_,_,30,6,_,di,di,ADP,_
30-4b,_,_,30,7,_,i,il,DET,_
30-5,BO026,30,30,8,segni,segni,segno,NOUN,_
30-6,BO026,30,30,9,"proprio],",proprio,proprio,ADV,_
31-0,BO037,31,31,1,[sì,sì,sì,INTJ,_
31-1,BO037,31,31,2,mi,mi,mi,PRON,_
31-2,BO037,31,31,3,ha,ha,avere,AUX,_
31-3,BO037,31,31,4,già,già,già,ADV,_
31-4,BO037,31,31,5,dato,dato,dare,VERB,_
31-5,BO037,31,31,6-7,del,del,_,_,_
31-5a,_,_,31,6,_,di,di,ADP,_
31-5b,_,_,31,7,_,il,il,DET,_
31-6,BO037,31,31,8,m]ateriale:,materiale,materiale,NOUN,_
31-7,BO037,31,31,9,da,da,da,ADP,_
31-8,BO037,31,31,10,leggere,leggere,leggere,VERB,_
31-9,BO037,31,31,11,un,un,uno,DET,_
31-10,BO037,31,31,12,po',po',poco,PRON,_
31-11,BO037,31,31,13,di,di,di,ADP,_
31-12,BO037,31,31,14,articoli,articoli,articolo,NOUN,_
31-13,BO037,31,31,15,un,un,uno,DET,_
31-14,BO037,31,31,16,po',po',poco,PRON,_
31-15,BO037,31,31,17,di,di,di,ADP,_
31-16,BO037,31,31,18,"cose,",cose,cosa,NOUN,_
32-0,BO026,32,32,1,[e,e,e,CCONJ,_
32-1,BO026,32,32,2,lei,lei,lei,PRON,_
32-2,BO026,32,32,3,quando,quando,quando,SCONJ,_
32-3,BO026,32,32,4,pensava,pensava,pensare,VERB,_
32-4,BO026,32,32,5,di]::,di,di,ADP,_
33-0,BO037,33,33,1,[io,io,io,PRON,_
33-1,BO037,33,33,2,ho,ho,avere,VERB,_
33-2,BO037,33,33,3,già,già,già,ADV,_
33-3,BO037,33,33,4-5,del,del,_,_,_
33-3a,_,_,33,4,_,di,di,ADP,_
33-3b,_,_,33,5,_,il,il,DET,_
33-4,BO037,33,33,6,"materiale],",materiale,materiale,NOUN,_
34-0,BO037,34,34,1,marzo.,marzo,marzo,NOUN,_
35-0,BO037,35,35,1,[duemiladiciotto].,duemiladiciotto,duemiladiciotto,NUM,_
36-0,BO026,36,36,1,[°ragazzi,ragazzi,ragazzo,NOUN,_
36-1,BO026,36,36,2,tutti],tutti,tutto,PRON,_
36-2,BO026,36,36,3,a,a,a,ADP,_
36-3,BO026,36,36,4,mar[zo.°],marzo,marzo,NOUN,_
37-0,BO037,37,37,1,[eh,eh,eh,INTJ,_
37-1,BO037,37,37,2,s]ì.,sì,sì,INTJ,_
38-0,BO026,38,38,1,io,io,io,PRON,_
38-1,BO026,38,38,2,non,non,non,ADV,_
38-2,BO026,38,38,3,credo,credo,credere,VERB,_
38-3,BO026,38,38,4,di,di,di,ADP,_
38-4,BO026,38,38,5-6,poterla,poterla,_,_,_
38-4a,_,_,38,5,_,poter,potere,AUX,_
38-4b,_,_,38,6,_,la,la,PRON,_
38-5,BO026,38,38,7,aiutare:,aiutare,aiutare,VERB,_
39-0,BO026,39,39,1,in,in,in,ADP,_
39-1,BO026,39,39,2,maniera,maniera,maniera,NOUN,_
39-2,BO026,39,39,3,[specifica],specifica,specifico,ADJ,_
39-3,BO026,39,39,4-5,sul,sul,_,_,_
39-3a,_,_,39,4,_,su,su,ADP,_
39-3b,_,_,39,5,_,il,il,DET,_
39-4,BO026,39,39,6,brokering,brokering,brokering,NOUN,_
39-5,BO026,39,39,7,e,e,e,CCONJ,_
39-6,BO026,39,39,8-9,sulla,sulla,_,_,_
39-6a,_,_,39,8,_,su,su,ADP,_
39-6b,_,_,39,9,_,la,il,DET,_
39-7,BO026,39,39,10,mediazione,mediazione,mediazione,NOUN,_
39-8,BO026,39,39,11,lei,lei,lei,PRON,_
39-9,BO026,39,39,12,lo,lo,lo,PRON,_
39-10,BO026,39,39,13,sa,sa,sapere,VERB,_
39-11,BO026,39,39,14,mi,mi,mi,PRON,_
39-12,BO026,39,39,15,sono:,sono,essere,AUX,_
39-13,BO026,39,39,16,mi,mi,mi,PRON,_
39-14,BO026,39,39,17,occupo,occupo,occupo,NOUN,_
39-15,BO026,39,39,18-19,"d[ella],",della,_,_,_
39-15a,_,_,39,18,_,di,di,ADP,_
39-15b,_,_,39,19,_,la,il,DET,_
40-0,BO037,40,40,1,[certo].,certo,certo,ADV,_
41-0,BO037,41,41,1,[>sì,sì,sì,INTJ,_
41-1,BO037,41,41,2,sì<,sì,sì,INTJ,_
41-2,BO037,41,41,3,i]nfatti,infatti,infatti,ADV,_
41-3,BO037,41,41,4,comunque,comunque,comunque,ADV,_
41-4,BO037,41,41,5,un,un,uno,DET,_
41-5,BO037,41,41,6,po',po',poco,PRON,_
41-6,BO037,41,41,7,di,di,di,ADP,_
41-7,BO037,41,41,8,m[ateriale,materiale,materiale,NOUN,_
41-8,BO037,41,41,9,usato],usato,usare,VERB,_
41-9,BO037,41,41,10,quello,quello,quello,PRON,_
41-10,BO037,41,41,11-12,[del],del,_,_,_
41-10a,_,_,41,11,_,di,di,ADP,_
41-10b,_,_,41,12,_,il,il,DET,_
41-11,BO037,41,41,13,corso,corso,corso,NOUN,_
41-12,BO037,41,41,14,di,di,di,ADP,_
41-13,BO037,41,41,15,didattica,didattica,didattica,NOUN,_
41-14,BO037,41,41,16-17,dell',dell',_,_,_
41-14a,_,_,41,16,_,di,di,ADP,_
41-14b,_,_,41,17,_,l',il,DET,_
41-15,BO037,41,41,18,italiano,italiano,italiano,NOUN,_
41-16,BO037,41,41,19,[elle,L2,L2,NOUN,_
42-0,BO026,42,42,1,[le,le,il,DET,_
42-1,BO026,42,42,2,lingue:],lingue,lingua,NOUN,_
43-0,BO026,43,43,1,[mh].,mh,mh,INTJ,_
44-0,BO026,44,44,2,=[e::]h,eh,eh,INTJ,_
44-1,BO026,44,44,3,mh,mh,mh,INTJ,_
45-0,BO026,45,45,1,però,però,però,ADV,_
45-1,BO026,45,45,2,non,non,non,ADV,_
45-2,BO026,45,45,3,x,x,x,X,_
45-3,BO026,45,45,4,non,non,non,ADV,_
45-4,BO026,45,45,5,la:,la,la,DET,_
45-5,BO026,45,45,6,sì.,sì,sì,INTJ,_
46-0,BO037,46,46,1,diciamo,diciamo,dire,VERB,_
46-1,BO037,46,46,2,che,che,che,SCONJ,_
46-2,BO037,46,46,3,come,come,come,ADP,_
46-3,BO037,46,46,4,materiali,materiali,materiale,NOUN,_
46-4,BO037,46,46,5-6,sulla,sulla,_,_,_
46-4a,_,_,46,5,_,su,su,ADP,_
46-4b,_,_,46,6,_,la,il,DET,_
46-5,BO037,46,46,7,lingua,lingua,lingua,NOUN,_
46-6,BO037,46,46,8-9,dei,dei,_,_,_
46-6a,_,_,46,8,_,di,di,ADP,_
46-6b,_,_,46,9,_,i,il,DET,_
46-7,BO037,46,46,10,segni,segni,segno,NOUN,_
46-8,BO037,46,46,11,eccetera,eccetera,eccetera,ADV,_
46-9,BO037,46,46,12,(.),[PAUSE],[PAUSE],X,_
46-10,BO037,46,46,13,sono,sono,essere,AUX,_
46-11,BO037,46,46,14,coperta.,coperta,coprire,VERB,_
47-0,BO026,47,47,1,s[ì].,sì,sì,INTJ,_
48-0,BO037,48,48,1,[p]erché,perché,perché,SCONJ,_
48-1,BO037,48,48,2,comunque,comunque,comunque,ADV,_
48-2,BO037,48,48,3,sia,sia,sia,CCONJ,_
48-3,BO037,48,48,4,la,la,il,DET,_
48-4,BO037,48,48,5,professoressa,professoressa,professore,NOUN,_
48-5,BO037,48,48,6,rossi,rossi,Rossi,PROPN,_
48-6,BO037,48,48,7,che,che,che,CCONJ,_
48-7,BO037,48,48,8,la,la,la,PRON,_
48-8,BO037,48,48,9,professoressa,professoressa,professoressare,VERB,_
48-9,BO037,48,48,10,verdi,verdi,Verdi,PROPN,_
48-10,BO037,48,48,11,(.),[PAUSE],[PAUSE],X,_
48-11,BO037,48,48,12,sia,sia,essere,CCONJ,_
48-12,BO037,48,48,13,la,la,il,DET,_
48-13,BO037,48,48,14,mia,mia,mio,DET,_
48-14,BO037,48,48,15,scuola,scuola,scuola,NOUN,_
48-15,BO037,48,48,16-17,della,della,_,_,_
48-15a,_,_,48,16,_,di,di,ADP,_
48-15b,_,_,48,17,_,la,il,DET,_
48-16,BO037,48,48,18,lingua,lingua,lingua,NOUN,_
48-17,BO037,48,48,19-20,dei,dei,_,_,_
48-17a,_,_,48,19,_,di,di,ADP,_
48-17b,_,_,48,20,_,i,il,DET,_
48-18,BO037,48,48,21,segni,segni,segno,NOUN,_
48-19,BO037,48,48,22,qua,qua,qua,ADV,_
48-20,BO037,48,48,23,a,a,a,ADP,_
48-21,BO037,48,48,24,bologna,bologna,Bologna,PROPN,_
48-22,BO037,48,48,25,mi,mi,mi,PRON,_
48-23,BO037,48,48,26,possono,possono,potere,AUX,_
48-24,BO037,48,48,27,dare,dare,dare,VERB,_
48-25,BO037,48,48,28,una,una,uno,DET,_
48-26,BO037,48,48,29,mano,mano,mano,NOUN,_
48-27,BO037,48,48,30,[quindi],quindi,quindi,ADV,_
48-28,BO037,48,48,31,"comunque,",comunque,comunque,ADV,_
49-0,BO026,49,49,1,[sì].,sì,sì,INTJ,_
50-0,BO037,50,50,32,materliali,materliali,materliale,NOUN,_
50-1,BO037,50,50,33,bibliograf[ie,bibliografie,bibliografio,ADJ,_
50-2,BO037,50,50,34,"cose],",cose,cosa,NOUN,_
51-0,BO026,51,51,1,[lei,lei,lei,PRON,_
51-1,BO026,51,51,2,è:,è,essere,AUX,_
51-2,BO026,51,51,3,(.),[PAUSE],[PAUSE],X,_
51-3,BO026,51,51,4,l]ei,lei,lei,PRON,_
51-4,BO026,51,51,5,[è:],è,essere,AUX,_
52-0,BO037,52,52,1,[ho,ho,avere,AUX,_
52-1,BO037,52,52,2,fa]tt[o:,fatto,fare,VERB,_
52-2,BO037,52,52,3,sì,sì,sì,ADV,_
52-3,BO037,52,52,4,>sì,sì,sì,ADV,_
52-4,BO037,52,52,5,sì,sì,sì,ADV,_
52-5,BO037,52,52,6,sì<,sì,sì,ADV,_
52-6,BO037,52,52,7,sì],sì,sì,ADV,_
52-7,BO037,52,52,8,esatto,esatto,esatto,ADJ,_
52-8,BO037,52,52,9,ho,ho,avere,AUX,_
52-9,BO037,52,52,10,fatto,fatto,figere,VERB,_
52-10,BO037,52,52,11,tre,tre,tre,NUM,_
52-11,BO037,52,52,12,anni,anni,anno,NOUN,_
52-12,BO037,52,52,13,di,di,di,ADP,_
52-13,BO037,52,52,14,corso,corso,corso,NOUN,_
52-14,BO037,52,52,15,e,e,e,CCONJ,_
52-15,BO037,52,52,16,ho,ho,avere,AUX,_
52-16,BO037,52,52,17,finito,finito,finire,VERB,_
52-17,BO037,52,52,18,adesso.,adesso,adesso,ADV,_
53-0,BO026,53,53,6,[ha,ha,avere,AUX,_
53-1,BO026,53,53,7,imparato,imparato,imparare,VERB,_
53-2,BO026,53,53,8,la,la,il,DET,_
53-3,BO026,53,53,9,"lis],",lis,lis,NOUN,_
54-0,BO026,54,54,1,sì.,sì,sì,INTJ,_
55-0,BO037,55,55,1,e::,e,e,CCONJ,_
55-1,BO037,55,55,2,ho,ho,avere,AUX,_
55-2,BO037,55,55,3,fatto,fatto,fare,VERB,_
55-3,BO037,55,55,4,il,il,il,DET,_
55-4,BO037,55,55,5,terzo,terzo,terzo,ADJ,_
55-5,BO037,55,55,6,livello,livello,livello,NOUN,_
55-6,BO037,55,55,7,per,per,per,ADP,_
55-7,BO037,55,55,8,cui,cui,cui,PRON,_
55-8,BO037,55,55,9,comunque,comunque,comunque,ADV,_
55-9,BO037,55,55,10,un,un,uno,DET,_
55-10,BO037,55,55,11,po',po',poco,PRON,_
55-11,BO037,55,55,12,di,di,di,ADP,_
55-12,BO037,55,55,13,bibliografia,bibliografia,bibliografia,NOUN,_
55-13,BO037,55,55,14,o,o,o,CCONJ,_
55-14,BO037,55,55,15,anche,anche,anche,ADV,_
55-15,BO037,55,55,16,solo,solo,solo,ADV,_
55-16,BO037,55,55,17,fare,fare,fare,VERB,_
55-17,BO037,55,55,18-19,delle,delle,_,_,_
55-17a,_,_,55,18,_,di,di,ADP,_
55-17b,_,_,55,19,_,le,il,DET,_
55-18,BO037,55,55,20,interviste,interviste,intervista,NOUN,_
55-19,BO037,55,55,21,con,con,con,ADP,_
55-20,BO037,55,55,22,persone,persone,persona,NOUN,_
55-21,BO037,55,55,23,s[ia,sia,sia,CCONJ,_
