token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
8-0,TO017,8,8,11,"co:me,",come,come,ADP,_
8-1,TO017,8,8,12,una,una,uno,DET,_
8-2,TO017,8,8,13,realtà,realtà,realtà,NOUN,_
8-3,TO017,8,8,14,linguistica,linguistica,linguistico,ADJ,_
8-4,TO017,8,8,15,indipendente,indipendente,indipendente,ADJ,_
8-5,TO017,8,8,16-17,dal,dal,_,_,_
8-5a,_,_,8,16,_,da,da,ADP,_
8-5b,_,_,8,17,_,il,il,DET,_
8-6,TO017,8,8,18,resto,resto,resto,NOUN,_
8-7,TO017,8,8,19-20,della,della,_,_,_
8-7a,_,_,8,19,_,di,di,ADP,_
8-7b,_,_,8,20,_,la,il,DET,_
8-8,TO017,8,8,21,famiglia,famiglia,famiglia,NOUN,_
8-9,TO017,8,8,22,semitica.,semitica,semitico,ADJ,_
9-0,TO017,9,9,1,"okay,",okay,okay,INTJ,_
10-0,TO017,10,10,1,poss:iamo,possiamo,potere,AUX,_
10-1,TO017,10,10,2-3,farla,farla,_,_,_
10-1a,_,_,10,2,_,far,fare,VERB,_
10-1b,_,_,10,3,_,la,il,PRON,_
10-2,TO017,10,10,4,questa,questa,questo,DET,_
10-3,TO017,10,10,5,"cosa,",cosa,cosa,NOUN,_
11-0,TO017,11,11,1,ovviamente,ovviamente,ovviamente,ADV,_
11-1,TO017,11,11,2,questo,questo,questo,PRON,_
11-2,TO017,11,11,3,non,non,non,ADV,_
11-3,TO017,11,11,4,richierebbe,richiederebbe,richiedere,VERB,_
11-4,TO017,11,11,5,un,un,uno,DET,_
11-5,TO017,11,11,6,lavoro,lavoro,lavoro,NOUN,_
11-6,TO017,11,11,_,(.),[PAUSE],[PAUSE],X,_
11-7,TO017,11,11,8,"infinito,",infinito,infinito,ADJ,_
12-0,TO017,12,12,1,c',c',ci,PRON,_
12-1,TO017,12,12,2,è,è,essere,VERB,_
12-2,TO017,12,12,3,qualcuno,qualcuno,qualcuno,PRON,_
12-3,TO017,12,12,4,che,che,che,SCONJ,_
12-4,TO017,12,12,5,c',c',ci,PRON,_
12-5,TO017,12,12,6,ha,ha,avere,AUX,_
12-6,TO017,12,12,7,provato:,provato,provare,VERB,_
12-7,TO017,12,12,8,"comunque,",comunque,comunque,CCONJ,_
13-0,TO017,13,13,1,ma,ma,ma,CCONJ,_
14-0,TO017,14,14,2,suspence.,suspence,suspence,NOUN,_
14-1,TO017,14,14,3,i,i,il,DET,_
14-2,TO017,14,14,4,risultati,risultati,risultato,NOUN,_
14-3,TO017,14,14,5,li,li,li,PRON,_
14-4,TO017,14,14,6,"discuteremo,",discuteremo,discutere,VERB,_
15-0,TO017,15,15,7,"po:i,",poi,poi,ADV,_
15-1,TO017,15,15,8,perché,perché,perché,SCONJ,_
15-2,TO017,15,15,9,questo,questo,questo,PRON,_
15-3,TO017,15,15,10,ci,ci,ci,PRON,_
15-4,TO017,15,15,11,impiegherà,impiegherà,impiegare,VERB,_
15-5,TO017,15,15,12,tutto,tutto,tutto,DET,_
15-6,TO017,15,15,13,il,il,il,DET,_
15-7,TO017,15,15,14,resto,resto,resto,NOUN,_
15-8,TO017,15,15,15-16,del,del,_,_,_
15-8a,_,_,15,15,_,di,di,ADP,_
15-8b,_,_,15,16,_,il,il,DET,_
15-9,TO017,15,15,17,corso,corso,corso,NOUN,_
15-10,TO017,15,15,18,praticamente.,praticamente,praticamente,ADV,_
15-11,TO017,15,15,19,andare,andare,andare,VERB,_
15-12,TO017,15,15,20,a,a,a,ADP,_
15-13,TO017,15,15,21,guardare,guardare,guardare,VERB,_
15-14,TO017,15,15,1,ma,quali,quale,PRON,_
15-15,TO017,15,15,2,suspence.,sono,essere,VERB,_
15-16,TO017,15,15,3,i,le,il,DET,_
15-17,TO017,15,15,4,risultati,caratteristiche,caratteristica,NOUN,_
15-18,TO017,15,15,5-6,li,dei,_,_,_
15-18a,_,_,15,5,_,di,di,ADP,_
15-18b,_,_,15,6,_,i,il,DET,_
15-19,TO017,15,15,7,"discuteremo,",dialetti,dialetto,NOUN,_
16-0,TO017,16,16,1,e:::h,eh,eh,INTJ,_
17-0,TO017,17,17,1,possiamo,possiamo,potere,AUX,_
17-1,TO017,17,17,2,dare,dare,dare,VERB,_
17-2,TO017,17,17,3,un',un',uno,DET,_
17-3,TO017,17,17,4,ochhiata,occhiata,occhiata,NOUN,_
17-4,TO017,17,17,5,se,se,se,SCONJ,_
17-5,TO017,17,17,6,volete,volete,volere,AUX,_
17-6,TO017,17,17,7,dire,dire,dire,VERB,_
17-7,TO017,17,17,8,quanto,quanto,quanto,ADV,_
17-8,TO017,17,17,9,"sono,",sono,essere,AUX,_
18-0,TO017,18,18,1,intanto,intanto,intanto,ADV,_
18-1,TO017,18,18,2,che,che,che,ADJ,_
18-2,TO017,18,18,3,ore,ore,ora,NOUN,_
18-3,TO017,18,18,4,sono,sono,essere,VERB,_
19-0,TO017,19,19,1,questa,questa,questo,DET,_
19-1,TO017,19,19,2,prima,prima,primo,DET,_
19-2,TO017,19,19,3,domanda,domanda,domanda,NOUN,_
19-3,TO017,19,19,4,fondamentale,fondamentale,fondamentale,ADJ,_
20-0,TO017,20,20,1,°le,le,il,DET,_
20-1,TO017,20,20,2,tre,tre,tre,NUM,_
20-2,TO017,20,20,3,okay°,okay,okay,INTJ,_
21-0,TO017,21,21,1,quanto,quanto,quanto,ADV,_
21-1,TO017,21,21,2,sono,sono,essere,VERB,_
21-2,TO017,21,21,3,diversi?,diversi,diverso,ADJ,_
22-0,TO017,22,22,4,i,i,il,DET,_
22-1,TO017,22,22,5,dialetti?,dialetti,dialetto,NOUN,_
23-0,TO017,23,23,6,uno,uno,uno,PRON,_
23-1,TO017,23,23,7-8,dall',dall',_,_,_
23-1a,_,_,23,7,_,da,da,ADP,_
23-1b,_,_,23,8,_,l',il,DET,_
23-2,TO017,23,23,9,altro?,altro,altro,PRON,_
24-0,TO017,24,24,1,allora,allora,allora,ADV,_
24-1,TO017,24,24,2,qua,qua,qua,ADV,_
24-2,TO017,24,24,3,vi,vi,vi,PRON,_
24-3,TO017,24,24,4,ho,ho,avere,AUX,_
24-4,TO017,24,24,5,dato,dato,dare,VERB,_
24-5,TO017,24,24,_,(.),[PAUSE],[PAUSE],X,_
24-6,TO017,24,24,7,vi,vi,vi,PRON,_
24-7,TO017,24,24,8,ho,ho,avere,AUX,_
24-8,TO017,24,24,9,fatto,fatto,fare,VERB,_
24-9,TO017,24,24,10,cinque,cinque,cinque,DET,_
24-10,TO017,24,24,11,"esempi,",esempi,esempio,NOUN,_
25-0,TO017,25,25,1,cosa,cosa,cosa,PRON,_
25-1,TO017,25,25,2,vuol,vuol,volere,AUX,_
25-2,TO017,25,25,3,dire:,dire,dire,VERB,_
25-3,TO017,25,25,4,questa,questa,questo,DET,_
25-4,TO017,25,25,5,frase?,frase,frase,NOUN,_
26-0,???,26,26,1,cosa,cosa,cosa,PRON,_
26-1,???,26,26,2,vuoi,vuoi,volere,VERB,_
26-2,???,26,26,3,adesso?,adesso,adesso,ADV,_
27-0,TO017,27,27,1,cosa,cosa,cosa,PRON,_
27-1,TO017,27,27,2,vuoi,vuoi,volere,VERB,_
27-2,TO017,27,27,3,adesso?,adesso,adesso,ADV,_
28-0,TO017,28,28,1,okay?,okay,okay,INTJ,_
28-1,TO017,28,28,2,che,che,che,SCONJ,_
28-2,TO017,28,28,3,in,in,in,ADP,_
28-3,TO017,28,28,4,arabo,arabo,arabo,NOUN,_
28-4,TO017,28,28,5,standard,standard,standard,ADJ,_
28-5,TO017,28,28,6,sarebbe?,sarebbe,essere,VERB,_
29-0,???,29,29,1,°xxxxxx°,x,X,X,_
30-0,TO017,30,30,1,°bravissimo,bravissimo,bravo,ADJ,_
30-1,TO017,30,30,2,lui.°,lui,egli,PRON,_
31-0,TO017,31,31,1,beh,beh,beh,INTJ,_
33-0,TO017,33,33,1,vi,vi,vi,PRON,_
33-1,TO017,33,33,2,piace,piace,piacere,VERB,_
33-2,TO017,33,33,3,vincere,vincere,vincere,VERB,_
33-3,TO017,33,33,4,facile.,facile,facile,ADJ,_
34-0,TO017,34,34,1,=e:::h,eh,eh,INTJ,_
34-1,TO017,34,34,2,mh,mh,mh,INTJ,_
35-0,TO017,35,35,1,okay,okay,okay,INTJ,_
35-1,TO017,35,35,2,questi,questi,questo,PRON,_
35-2,TO017,35,35,3,sono,sono,essere,VERB,_
35-3,TO017,35,35,4,i,i,il,DET,_
35-4,TO017,35,35,5,dialetti,dialetti,dialetto,NOUN,_
35-5,TO017,35,35,6,(di),di,di,ADP,_
35-6,TO017,35,35,7,cinque,cinque,cinque,DET,_
36-0,TO017,36,36,8,<grosse>,grosse,grosso,ADJ,_
37-0,TO017,37,37,9,e:h,eh,eh,INTJ,_
38-0,TO017,38,38,10,ca:pita:li,capitali,capitale,NOUN,_
38-1,TO017,38,38,11,o,o,o,CCONJ,_
38-2,TO017,38,38,12,città,città,città,NOUN,_
38-3,TO017,38,38,13,importanti,importanti,importante,ADJ,_
38-4,TO017,38,38,14-15,del,del,_,_,_
38-4a,_,_,38,14,_,di,di,ADP,_
38-4b,_,_,38,15,_,il,il,DET,_
38-5,TO017,38,38,16,mondo,mondo,mondo,NOUN,_
38-6,TO017,38,38,17,"arabo,",arabo,arabo,ADJ,_
39-0,TO017,39,39,1,in,in,in,ADP,_
39-1,TO017,39,39,2,cui,cui,cui,PRON,_
39-2,TO017,39,39,3,si,si,sì,PRON,_
39-3,TO017,39,39,4,di~,dice,dire,VERB,_
39-4,TO017,39,39,5,si,si,si,PRON,_
39-5,TO017,39,39,6,dice,dice,dire,VERB,_
39-6,TO017,39,39,7,sempre,sempre,sempre,ADV,_
39-7,TO017,39,39,8,la,la,il,DET,_
39-8,TO017,39,39,9,stessa,stessa,stesso,ADJ,_
39-9,TO017,39,39,10,cosa.,cosa,cosa,NOUN,_
39-10,TO017,39,39,1,in,che,che,PRON,_
39-11,TO017,39,39,2,cui,cosa,cosa,PRON,_
39-12,TO017,39,39,3,si,vuoi,volere,VERB,_
39-13,TO017,39,39,4,di~,adesso,adesso,ADV,_
40-0,TO017,40,40,1,noterete,noterete,notare,VERB,_
40-1,TO017,40,40,2,che,che,che,SCONJ,_
40-2,TO017,40,40,3,l',l',lo,PRON,_
40-3,TO017,40,40,4,ho,ho,avere,AUX,_
40-4,TO017,40,40,5,scritto,scritto,scrivere,VERB,_
40-5,TO017,40,40,6,in,in,in,ADP,_
40-6,TO017,40,40,7,alfabeto,alfabeto,alfabeto,NOUN,_
40-7,TO017,40,40,8,latino,latino,latino,ADJ,_
40-8,TO017,40,40,9,con,con,con,ADP,_
40-9,TO017,40,40,10-11,dei,dei,_,_,_
40-9a,_,_,40,10,_,di,di,ADP,_
40-9b,_,_,40,11,_,i,il,DET,_
40-10,TO017,40,40,12,segni,segni,segno,NOUN,_
40-11,TO017,40,40,13,particolari,particolari,particolare,ADJ,_
40-12,TO017,40,40,14,e,e,e,CCONJ,_
40-13,TO017,40,40,15,non,non,non,ADV,_
40-14,TO017,40,40,16,in,in,in,ADP,_
40-15,TO017,40,40,17,alfabeto,alfabeto,alfabeto,NOUN,_
40-16,TO017,40,40,18,arabo,arabo,arabo,ADJ,_
41-0,TO017,41,41,1,perché.,perché,perché,SCONJ,_
42-0,TO017,42,42,1,e:h,eh,eh,INTJ,_
42-1,TO017,42,42,2,perché,perché,perché,SCONJ,_
42-2,TO017,42,42,3,come,come,come,ADV,_
42-3,TO017,42,42,4,abbiamo,abbiamo,avere,AUX,_
42-4,TO017,42,42,5,detto,detto,dire,VERB,_
42-5,TO017,42,42,6,i,i,il,DET,_
42-6,TO017,42,42,7,dialetti,dialetti,dialetto,NOUN,_
42-7,TO017,42,42,8,non,non,non,ADV,_
42-8,TO017,42,42,9,hanno,hanno,avere,VERB,_
42-9,TO017,42,42,10,un,un,uno,DET,_
42-10,TO017,42,42,11,sistema,sistema,sistema,NOUN,_
42-11,TO017,42,42,12,di,di,di,ADP,_
42-12,TO017,42,42,13,scrittura,scrittura,scrittura,NOUN,_
42-13,TO017,42,42,14,"ufficiale,",ufficiale,ufficiale,ADJ,_
43-0,TO017,43,43,15,in,in,in,ADP,_
43-1,TO017,43,43,16,alfabeto,alfabeto,alfabeto,NOUN,_
43-2,TO017,43,43,17,"arabo,",arabo,arabo,ADJ,_
44-0,TO017,44,44,1,quindi,quindi,quindi,CCONJ,_
44-1,TO017,44,44,2,in,in,in,ADP,_
44-2,TO017,44,44,3,dialettologia,dialettologia,dialettologia,NOUN,_
44-3,TO017,44,44,4,quando,quando,quando,SCONJ,_
44-4,TO017,44,44,5,noi,noi,noi,PRON,_
44-5,TO017,44,44,6,scriviamo,scriviamo,scrivere,VERB,_
44-6,TO017,44,44,7,i,i,il,DET,_
44-7,TO017,44,44,8,dialetti,dialetti,dialetto,NOUN,_
44-8,TO017,44,44,9,li,li,li,PRON,_
44-9,TO017,44,44,10,scriviamo,scriviamo,scrivere,VERB,_
44-10,TO017,44,44,11,in,in,in,ADP,_
44-11,TO017,44,44,12,alfabeto,alfabeto,alfabeto,NOUN,_
44-12,TO017,44,44,_,(.),[PAUSE],[PAUSE],X,_
44-13,TO017,44,44,14,"latino,",latino,latino,ADJ,_
44-14,TO017,44,44,15,con,con,con,ADP,_
44-15,TO017,44,44,16-17,dei,dei,_,_,_
44-15a,_,_,44,16,_,di,di,ADP,_
44-15b,_,_,44,17,_,i,il,DET,_
44-16,TO017,44,44,18,segni,segni,segno,NOUN,_
44-17,TO017,44,44,_,(.),[PAUSE],[PAUSE],X,_
44-18,TO017,44,44,20,per,per,per,ADP,_
44-19,TO017,44,44,21,rappresentare,rappresentare,rappresentare,VERB,_
44-20,TO017,44,44,22,i,i,il,DET,_
44-21,TO017,44,44,23,suoni,suoni,suono,NOUN,_
44-22,TO017,44,44,24,che,che,che,SCONJ,_
44-23,TO017,44,44,25,mancano.,mancano,mancare,VERB,_
45-0,TO017,45,45,1,perché,perché,perché,SCONJ,_
45-1,TO017,45,45,2,qual,qual,quale,PRON,_
45-2,TO017,45,45,3,è,è,essere,VERB,_
45-3,TO017,45,45,4,il,il,il,DET,_
45-4,TO017,45,45,5,problema.,problema,problema,NOUN,_
45-5,TO017,45,45,6,che,che,che,SCONJ,_
45-6,TO017,45,45,7,l',l',il,DET,_
45-7,TO017,45,45,8,alfabeto,alfabeto,alfabeto,NOUN,_
45-8,TO017,45,45,_,(.),[PAUSE],[PAUSE],X,_
45-9,TO017,45,45,10,"arabo,",arabo,arabo,ADJ,_
46-0,TO017,46,46,11,è,è,essere,VERB,_
46-1,TO017,46,46,12,perfetto,perfetto,perfetto,ADJ,_
46-2,TO017,46,46,13,per,per,per,ADP,_
46-3,TO017,46,46,14,scrivere,scrivere,scrivere,VERB,_
46-4,TO017,46,46,15,l',l',il,DET,_
46-5,TO017,46,46,16,arabo,arabo,arabo,NOUN,_
46-6,TO017,46,46,17,"standard,",standard,standard,ADJ,_
47-0,TO017,47,47,1,°ci,ci,ci,PRON,_
47-1,TO017,47,47,2,mancherebbe.,mancherebbe,mancare,VERB,_
47-2,TO017,47,47,3,è,è,essere,AUX,_
47-3,TO017,47,47,4,stato,stato,essere,AUX,_
47-4,TO017,47,47,5,fatto,fatto,fare,VERB,_
47-5,TO017,47,47,6,apposta.°,apposta,apposta,ADV,_
48-0,TO017,48,48,1,ma.,ma,ma,CCONJ,_
49-0,TO017,49,49,2,mancano,mancano,mancare,VERB,_
49-1,TO017,49,49,3,un,un,uno,DET,_
49-2,TO017,49,49,4,sacco,sacco,sacco,NOUN,_
49-3,TO017,49,49,5,di,di,di,ADP,_
49-4,TO017,49,49,6,suoni,suoni,suono,NOUN,_
49-5,TO017,49,49,7,che,che,che,SCONJ,_
49-6,TO017,49,49,8,ci,ci,ci,PRON,_
49-7,TO017,49,49,9,sono,sono,essere,VERB,_
49-8,TO017,49,49,10-11,nei,nei,_,_,_
49-8a,_,_,49,10,_,in,in,ADP,_
49-8b,_,_,49,11,_,i,il,DET,_
49-9,TO017,49,49,12,dialetti.,dialetti,dialetto,NOUN,_
50-0,TO017,50,50,1,e,e,e,CCONJ,_
50-1,TO017,50,50,2,quindi,quindi,quindi,CCONJ,_
50-2,TO017,50,50,3,per,per,per,ADP,_
50-3,TO017,50,50,4,esempio,esempio,esempio,NOUN,_
50-4,TO017,50,50,5,noi,noi,noi,PRON,_
50-5,TO017,50,50,6,>in,in,in,ADP,_
50-6,TO017,50,50,7,alfabeto,alfabeto,alfabeto,ADJ,_
50-7,TO017,50,50,8,arabo<,arabo,arabo,NOUN,_
50-8,TO017,50,50,9,non,non,non,ADV,_
50-9,TO017,50,50,10,posso,posso,potere,AUX,_
50-10,TO017,50,50,11,scrivere,scrivere,scrivere,VERB,_
50-11,TO017,50,50,12,"tʃ,",tʃ,tʃ,NOUN,_
51-0,TO017,51,51,1,non,non,non,ADV,_
51-1,TO017,51,51,2,posso,posso,potere,AUX,_
51-2,TO017,51,51,3,scrivere:,scrivere,scrivere,VERB,_
51-3,TO017,51,51,4,"g,",g,g,NOUN,_
52-0,TO017,52,52,1,non,non,non,ADV,_
52-1,TO017,52,52,2,posso,posso,potere,AUX,_
52-2,TO017,52,52,3,scrivere,scrivere,scrivere,VERB,_
52-3,TO017,52,52,4,"e,",e,e,NOUN,_
53-0,TO017,53,53,1,>per,per,per,ADP,_
53-1,TO017,53,53,2,lo,lo,il,DET,_
53-2,TO017,53,53,3,meno,meno,meno,NOUN,_
53-3,TO017,53,53,4,per,per,per,ADP,_
53-4,TO017,53,53,5,lo,lo,il,DET,_
53-5,TO017,53,53,6,meno<,meno,meno,NOUN,_
53-6,TO017,53,53,7,in,in,in,ADP,_
53-7,TO017,53,53,8,termini,termini,termine,NOUN,_
53-8,TO017,53,53,9,non,non,non,ADV,_
53-9,TO017,53,53,10,ambigui.,ambigui,ambiguo,ADJ,_
54-0,TO017,54,54,1,quindi,quindi,quindi,CCONJ,_
55-0,TO017,55,55,2-3,nel,nel,_,_,_
55-0a,_,_,55,2,_,in,in,ADP,_
55-0b,_,_,55,3,_,il,il,DET,_
55-1,TO017,55,55,4,momento,momento,momento,NOUN,_
55-2,TO017,55,55,5,in,in,in,ADP,_
55-3,TO017,55,55,6,cu:i,cui,cui,PRON,_
55-4,TO017,55,55,7,un,un,uno,DET,_
55-5,TO017,55,55,8,qualche,qualche,qualche,DET,_
55-6,TO017,55,55,9,stato,stato,stato,NOUN,_
55-7,TO017,55,55,10,arabo,arabo,arabo,ADJ,_
55-8,TO017,55,55,11,e,e,e,CCONJ,_
55-9,TO017,55,55,12,non,non,non,ADV,_
55-10,TO017,55,55,13,sembra,sembra,sembrare,VERB,_
55-11,TO017,55,55,14,che,che,che,SCONJ,_
55-12,TO017,55,55,15,succederà,succederà,succedere,VERB,_
55-13,TO017,55,55,16-17,nel,nel,_,_,_
55-13a,_,_,55,16,_,in,in,ADP,_
55-13b,_,_,55,17,_,il,il,DET,_
55-14,TO017,55,55,18,prossimo,prossimo,prossimo,ADJ,_
55-15,TO017,55,55,19,futuro,futuro,futuro,NOUN,_
56-0,TO017,56,56,20-21,nel,nel,_,_,_
56-0a,_,_,56,20,_,in,in,ADP,_
56-0b,_,_,56,21,_,il,il,DET,_
56-1,TO017,56,56,22,momento,momento,momento,NOUN,_
56-2,TO017,56,56,23,in,in,in,ADP,_
56-3,TO017,56,56,24,cui,cui,cui,PRON,_
56-4,TO017,56,56,25,<uno,uno,uno,DET,_
56-5,TO017,56,56,26,qualche,qualche,qualche,DET,_
56-6,TO017,56,56,27,stato,stato,stato,NOUN,_
56-7,TO017,56,56,28,arabo>,arabo,arabo,ADJ,_
56-8,TO017,56,56,29,voless:e,volesse,volere,AUX,_
56-9,TO017,56,56,30,ufficiliazzare,ufficiliazzare,ufficiliazzare,VERB,_
56-10,TO017,56,56,31,il,il,il,DET,_
56-11,TO017,56,56,32,"dialetto,",dialetto,dialetto,NOUN,_
57-0,TO017,57,57,33,dovrebbe,dovrebbe,dovere,AUX,_
57-1,TO017,57,57,34,pensare,pensare,pensare,VERB,_
57-2,TO017,57,57,35,a,a,a,ADP,_
57-3,TO017,57,57,36,un,un,uno,DET,_
57-4,TO017,57,57,37,sistema,sistema,sistema,NOUN,_
57-5,TO017,57,57,38,ortografico,ortografico,ortografico,ADJ,_
57-6,TO017,57,57,39,per,per,per,ADP,_
57-7,TO017,57,57,40-41,scriverlo.,scriverlo,_,_,_
57-7a,_,_,57,40,_,scriver,scrivere,VERB,_
57-7b,_,_,57,41,_,lo,lo,PRON,_
58-0,TO017,58,58,1,un,un,uno,DET,_
58-1,TO017,58,58,2,insieme,insieme,insieme,NOUN,_
58-2,TO017,58,58,3,di,di,di,ADP,_
58-3,TO017,58,58,_,(.),[PAUSE],[PAUSE],X,_
58-4,TO017,58,58,5,di,di,di,ADP,_
58-5,TO017,58,58,6,regole.,regole,regola,NOUN,_
59-0,TO017,59,59,1,okay.,okay,okay,INTJ,_
59-1,TO017,59,59,2,per,per,per,ADP,_
59-2,TO017,59,59,3,ora,ora,ora,ADV,_
59-3,TO017,59,59,4,questo,questo,questo,PRON,_
59-4,TO017,59,59,5,non,non,non,ADV,_
59-5,TO017,59,59,6,è,è,essere,AUX,_
59-6,TO017,59,59,7,successo,successo,succedere,VERB,_
60-0,TO017,60,60,1,quindi,quindi,quindi,CCONJ,_
60-1,TO017,60,60,2,noi,noi,noi,PRON,_
60-2,TO017,60,60,3,continuiamo,continuiamo,continuare,VERB,_
60-3,TO017,60,60,4,a,a,a,ADP,_
60-4,TO017,60,60,5,scrivere,scrivere,scrivere,VERB,_
60-5,TO017,60,60,6,i,i,il,DET,_
60-6,TO017,60,60,7,dialetti,dialetti,dialetto,NOUN,_
60-7,TO017,60,60,8-9,nel,nel,_,_,_
60-7a,_,_,60,8,_,in,in,ADP,_
60-7b,_,_,60,9,_,il,il,DET,_
60-8,TO017,60,60,10,nostro,nostro,nostro,DET,_
60-9,TO017,60,60,_,(.),[PAUSE],[PAUSE],X,_
60-10,TO017,60,60,12-13,nella,nella,_,_,_
60-10a,_,_,60,12,_,in,in,ADP,_
60-10b,_,_,60,13,_,la,la,DET,_
60-11,TO017,60,60,14,nostra,nostra,nostro,DET,_
60-12,TO017,60,60,15,trascrizione,trascrizione,trascrizione,NOUN,_
60-13,TO017,60,60,16,"scientifica,",scientifica,scientifico,ADJ,_
61-0,TO017,61,61,1,ci,ci,ci,PRON,_
61-1,TO017,61,61,2,"torneremo,",torneremo,tornare,VERB,_
61-2,TO017,61,61,3,poi,poi,poi,ADV,_
61-3,TO017,61,61,4,facciamo,facciamo,fare,VERB,_
61-4,TO017,61,61,5,uno,uno,uno,DET,_
61-5,TO017,61,61,6,spiegone,spiegone,spiegone,NOUN,_
61-6,TO017,61,61,7,su,su,su,ADP,_
61-7,TO017,61,61,8,tutti,tutti,tutto,DET,_
61-8,TO017,61,61,9,i,i,il,DET,_
61-9,TO017,61,61,10,simboli,simboli,simbolo,NOUN,_
61-10,TO017,61,61,11,che,che,che,SCONJ,_
61-11,TO017,61,61,12,usiamo,usiamo,usare,VERB,_
61-12,TO017,61,61,13,così,così,così,ADV,_
61-13,TO017,61,61,14,nessuno,nessuno,nessuno,PRON,_
61-14,TO017,61,61,15,si,si,si,PRON,_
61-15,TO017,61,61,16,confonde,confonde,confondere,VERB,_
61-16,TO017,61,61,17,ma.,ma,ma,CCONJ,_
62-0,TO017,62,62,1,rapidamente,rapidamente,rapidamente,ADV,_
62-1,TO017,62,62,2,così,così,così,ADV,_
62-2,TO017,62,62,3,per,per,per,ADP,_
62-3,TO017,62,62,4,sentire,sentire,sentire,VERB,_
62-4,TO017,62,62,_,(.),[PAUSE],[PAUSE],X,_
62-5,TO017,62,62,6,e::h,eh,eh,INTJ,_
63-0,TO017,63,63,1,per,per,per,ADP,_
63-1,TO017,63,63,2,vedere,vedere,vedere,VERB,_
63-2,TO017,63,63,3,come,come,come,ADV,_
63-3,TO017,63,63,4,suonano,suonano,suonare,VERB,_
64-0,TO017,64,64,1,allora,allora,allora,ADV,_
64-1,TO017,64,64,2,io,io,io,PRON,_
64-2,TO017,64,64,3,li,li,li,PRON,_
64-3,TO017,64,64,4,posso,posso,potere,AUX,_
64-4,TO017,64,64,5,leggere,leggere,leggere,VERB,_
64-5,TO017,64,64,_,(.),[PAUSE],[PAUSE],X,_
64-6,TO017,64,64,7,"però,",però,però,CCONJ,_
65-0,TO017,65,65,1,(allora),allora,allora,ADV,_
65-1,TO017,65,65,2,io,io,io,PRON,_
