token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
4-4,TO048,4,4,5,qualcosa:,qualcosa,qualcosa,PRON,_
4-5,TO048,4,4,6,tipo,tipo,tipo,NOUN,_
4-6,TO048,4,4,7,di,di,di,ADP,_
4-7,TO048,4,4,8,elettronico,elettronico,elettronico,ADJ,_
4-8,TO048,4,4,9,xx,x,,X,_
4-9,TO048,4,4,10,xx,x,,X,_
4-10,TO048,4,4,11,ti,ti,ti,PRON,_
4-11,TO048,4,4,12,si,si,si,PRON,_
4-12,TO048,4,4,13,era,era,essere,AUX,_
4-13,TO048,4,4,14,rotto.,rotto,rompere,VERB,Intonation=falling
5-0,TO048,5,5,0,{ride},{ride},_,X,_
6-0,TO052,6,6,1,xxxxx,x,,X,_
7-0,TO050,7,7,1,{ride},{ride},_,_,_
7-1,TO050,7,7,2,x,x,,X,_
7-2,TO050,7,7,3,questo,questo,questo,PRON,_
7-3,TO050,7,7,4,xx,x,,X,_
7-4,TO050,7,7,5,xx.,xx,,X,Intonation=falling
8-0,TO052,8,8,1,eh,eh,eh,INTJ,_
8-1,TO052,8,8,2,xx,x,,X,_
8-2,TO052,8,8,3,"xx,",xx,_,X,Intonation=weakly_rising
9-0,TO048,9,9,0,{ride},{ride},_,X,_
10-0,TO048,10,10,0,{ride},{ride},_,X,_
11-0,TO048,11,11,1,non,non,non,ADV,_
11-1,TO048,11,11,2,è,è,essere,AUX,_
11-2,TO048,11,11,3,così,così,così,ADV,_
11-3,TO048,11,11,4,cattivo.,cattivo,cattivo,ADJ,Intonation=falling
12-0,TO052,12,12,1,e,e,e,CCONJ,_
12-1,TO052,12,12,2,vabbè,vabbè,vabbè,INTJ,_
12-2,TO052,12,12,3,ma,ma,ma,CCONJ,_
12-3,TO052,12,12,4,è,è,essere,VERB,_
12-4,TO052,12,12,5,un',un',uno,DET,Truncated=Yes
12-5,TO052,12,12,6,imitazione.,imitazione,imitazione,NOUN,Intonation=falling
13-0,TO052,13,13,0,{ride},{ride},_,X,_
14-0,TO048,14,14,1,<o,o,o,CCONJ,_
14-1,TO048,14,14,2,buon,buon,buono,ADJ,_
14-2,TO048,14,14,3,"dio:>,",dio,dio,NOUN,Intonation=weakly_rising
15-0,TO052,15,15,1,xx,x,x,X,_
15-1,TO052,15,15,2,xx.,xx,x,X,Intonation=falling
16-0,TO052,16,16,1,mi.,mi,mi,PRON,Intonation=falling
17-0,TO052,17,17,1,°probabilmente,probabilmente,probabilmente,ADV,Volume=low
17-1,TO052,17,17,2,queste,queste,questo,DET,Volume=low
17-2,TO052,17,17,3,cose,cose,cosa,NOUN,Volume=low
17-3,TO052,17,17,4,è,è,essere,AUX,Volume=low
17-4,TO052,17,17,5,stata,stata,essere,VERB,Volume=low
17-5,TO052,17,17,6,più,più,più,ADV,Volume=low
17-6,TO052,17,17,7,xx.°,xx,,X,Intonation=falling|Volume=low
18-0,TO052,18,18,1,no,no,no,ADV,_
18-1,TO052,18,18,2,però,però,però,ADV,_
18-2,TO052,18,18,3-5,prenderesela,prenderesela,_,_,_
18-2a,TO053,19,18,3,,prender,prendere,VERB,
18-2b,TO054,20,18,4,,se ,se,PRON,
18-2c,TO055,21,18,5,,la,la,PRON,
18-3,TO052,18,18,4,con,con,con,ADP,_
18-4,TO052,18,18,5,la,la,il,DET,_
18-5,TO052,18,18,6,faccia,faccia,faccia,NOUN,_
18-6,TO052,18,18,7,di,di,di,ADP,_
18-7,TO052,18,18,8,lui,lui,lui,PRON,_
18-8,TO052,18,18,9,(era),era,essere,VERB,_
18-9,TO052,18,18,10,(non),non,non,ADV,_
18-10,TO052,18,18,11,xx,x,,X,_
18-11,TO052,18,18,12,secondo,secondo,secondo,ADP,_
18-12,TO052,18,18,13,me.,me,me,PRON,Intonation=falling
19-0,TO048,19,19,1,ma,ma,ma,CCONJ,_
19-1,TO048,19,19,2,davvero,davvero,davvero,ADV,_
19-2,TO048,19,19,3,non,non,non,ADV,_
19-3,TO048,19,19,4,sembrava,sembrava,sembrare,VERB,_
19-4,TO048,19,19,5,così,così,così,ADV,_
19-5,TO048,19,19,6,catti[vo,cattivo,cattivo,ADJ,_
19-6,TO048,19,19,7,(secondo,secondo,secondo,ADP,_
19-7,TO048,19,19,8,me)].,me,me,PRON,Intonation=falling
20-0,TO050,20,20,1,[anche,anche,anche,ADV,_
20-1,TO050,20,20,2,perché,perché,perché,SCONJ,_
20-2,TO050,20,20,3,la,la,il,DET,_
20-3,TO050,20,20,4,caricatura,caricatura,caricatura,NOUN,_
20-4,TO050,20,20,5,sta],sta,stare,VERB,_
20-5,TO050,20,20,6-7,nel,nel,_,_,_
20-5a,_,_,20,6,_,in,in,ADP,_
20-5b,_,_,20,7,_,il,il,DET,_
20-6,TO050,20,20,8,ultima,ultima,ultimo,ADJ,_
20-7,TO050,20,20,9,frase,frase,frase,NOUN,_
20-8,TO050,20,20,10-11,nel,nel,_,_,_
20-8a,_,_,20,10,_,in,in,ADP,_
20-8b,_,_,20,11,_,il,il,DET,_
20-9,TO050,20,20,12,dire,dire,dire,VERB,_
20-10,TO050,20,20,13,(te,te,te,PRON,_
20-11,TO050,20,20,14,te,te,te,PRON,_
20-12,TO050,20,20,15,te.),te,te,PRON,Intonation=falling
21-0,TO052,21,21,1,sempre,sempre,sempre,ADV,_
21-1,TO052,21,21,2,fabio,fabio,fabio,PROPN,_
21-2,TO052,21,21,3,volo.,volo,volo,PROPN,Intonation=falling
22-0,TO052,22,22,1,ovviamente,ovviamente,ovviamente,ADV,_
22-1,TO052,22,22,2,no?,no,no,ADV,Intonation=rising
23-0,TO048,23,23,1,{ride},{ride},_,_,_
23-1,TO048,23,23,2,questa,questa,questo,PRON,_
23-2,TO048,23,23,3,è,è,essere,AUX,_
23-3,TO048,23,23,4,bellissima.,bellissima,bello,ADJ,Intonation=falling
24-0,TO050,24,24,1,non,non,non,ADV,_
24-1,TO050,24,24,2,sarà,sarà,essere,VERB,_
24-2,TO050,24,24,3,abbastanz~,abbastanz~,abbastanza,ADV,Interrupted=Yes
25-0,TO052,25,25,1,°xx,x,x,X,Volume=low
25-1,TO052,25,25,2,xx,x,x,X,Volume=low
25-2,TO052,25,25,3,tengo,tengo,tenere,VERB,Volume=low
25-3,TO052,25,25,4,a,a,a,ADP,Volume=low
25-4,TO052,25,25,5,precisare,precisare,precisare,VERB,Volume=low
25-5,TO052,25,25,6,perché,perché,perché,SCONJ,Volume=low
25-6,TO052,25,25,7,lo,lo,lo,PRON,Volume=low
25-7,TO052,25,25,8,so.°,so,sapere,VERB,Intonation=falling|Volume=low
26-0,TO048,26,26,1,xx,x,x,X,_
26-1,TO048,26,26,2,questo,questo,questo,PRON,_
26-2,TO048,26,26,3,è,è,essere,AUX,_
26-3,TO048,26,26,4,capace.,capace,capace,ADJ,Intonation=falling
27-0,TO048,27,27,1,e,e,e,CCONJ,_
27-1,TO048,27,27,2,la,la,il,DET,_
27-2,TO048,27,27,3,(moglie,moglie,moglie,NOUN,_
27-3,TO048,27,27,4,di,di,di,ADP,_
27-4,TO048,27,27,5,Manzo~)?,manzo~,manzo~,PROPN,Intonation=rising|Volume=high
28-0,TO048,28,28,1,ma,ma,ma,CCONJ,_
28-1,TO048,28,28,2,veramente,veramente,veramente,ADV,_
28-2,TO048,28,28,3,seguiva,seguiva,seguire,VERB,_
28-3,TO048,28,28,4,xx,x,x,X,_
28-4,TO048,28,28,5,xx?,xx,_,X,Intonation=rising
29-0,TO050,29,29,1,lei,lei,lei,PRON,_
29-1,TO050,29,29,2,è,è,essere,AUX,_
29-2,TO050,29,29,3,"veramente,",veramente,veramente,ADV,Intonation=weakly_rising
30-0,TO052,30,30,1,allora,allora,allora,ADV,_
30-1,TO052,30,30,2,questo,questo,questo,PRON,_
30-2,TO052,30,30,3,non,non,non,ADV,_
30-3,TO052,30,30,4,va,va,andare,VERB,_
30-4,TO052,30,30,5,più,più,più,ADV,_
30-5,TO052,30,30,6,"bene,",bene,bene,ADV,Intonation=weakly_rising
31-0,TO050,31,31,1,non,non,non,ADV,_
31-1,TO050,31,31,2,ho,ho,avere,AUX,_
31-2,TO050,31,31,3,capito.,capito,capire,VERB,Intonation=falling
32-0,TO048,32,32,1,la,la,il,DET,_
32-1,TO048,32,32,2,peste.,peste,peste,NOUN,Intonation=falling
33-0,TO050,33,33,1,peste,peste,peste,NOUN,_
33-1,TO050,33,33,2,e,e,e,CCONJ,_
33-2,TO050,33,33,3,corna?,corna,corno,NOUN,Intonation=rising
34-0,TO048,34,34,1,la,la,il,DET,_
34-1,TO048,34,34,2,peste.,peste,peste,NOUN,Intonation=falling
35-0,TO048,35,35,1,un,un,uno,DET,_
35-1,TO048,35,35,2,modo,modo,modo,NOUN,_
35-2,TO048,35,35,3,di,di,di,ADP,_
35-3,TO048,35,35,4,dire,dire,dire,VERB,_
35-4,TO048,35,35,5,peste,peste,peste,NOUN,_
35-5,TO048,35,35,6,e,e,e,CCONJ,_
35-6,TO048,35,35,7,co[rna].,corna,corno,NOUN,Intonation=falling
36-0,TO050,36,36,1,[ah],ah,ah,INTJ,_
36-1,TO050,36,36,2,(non,non,non,ADV,_
36-2,TO050,36,36,3,sapevo,sapevo,sapere,VERB,_
36-3,TO050,36,36,4,cosa,cosa,cosa,PRON,_
36-4,TO050,36,36,5,vuol,vuol,volere,AUX,_
36-5,TO050,36,36,6,dire.),dire,dire,VERB,Intonation=falling
37-0,TO048,37,37,1,ah,ah,ah,INTJ,_
37-1,TO048,37,37,2,non,non,non,ADV,_
37-2,TO048,37,37,3,si,si,si,PRON,_
37-3,TO048,37,37,4,possono,possono,potere,AUX,_
37-4,TO048,37,37,5,dire,dire,dire,VERB,_
37-5,TO048,37,37,6,peste,peste,peste,NOUN,_
37-6,TO048,37,37,7,corna,corna,corno,PRON,_
37-7,TO048,37,37,8,(vuol,vuol,volere,AUX,_
37-8,TO048,37,37,9,dire),dire,dire,VERB,_
37-9,TO048,37,37,10,si,si,si,PRON,_
37-10,TO048,37,37,11,possono,possono,potere,AUX,_
37-11,TO048,37,37,12,dire,dire,dire,VERB,_
37-12,TO048,37,37,13,brutte,brutte,brutto,ADJ,_
37-13,TO048,37,37,14,cose,cose,cosa,NOUN,_
37-14,TO048,37,37,15,"(tipo),",tipo,tipo,NOUN,Intonation=weakly_rising
38-0,TO050,38,38,1,a:h.,ah,ah,INTJ,Intonation=falling
39-0,TO048,39,39,1,solo,solo,solo,ADV,_
39-1,TO048,39,39,2,peste.,peste,peste,NOUN,Intonation=falling
40-0,TO050,40,40,1,ah,ah,ah,INTJ,_
40-1,TO050,40,40,2,(okay.),okay,okay,NOUN,Intonation=falling
41-0,TO048,41,41,0,{ride},{ride},_,X,_
42-0,TO048,42,42,1,tante,tante,tanto,DET,_
42-1,TO048,42,42,2,care,care,caro,ADJ,_
42-2,TO048,42,42,3,cose,cose,cosa,NOUN,_
42-3,TO048,42,42,4,è,è,essere,VERB,_
42-4,TO048,42,42,5,di,di,di,ADP,_
42-5,TO048,42,42,6,xx,x,_,X,_
42-6,TO048,42,42,7,memorie,memorie,memoria,NOUN,_
42-7,TO048,42,42,8,comunque.,comunque,comunque,ADV,Intonation=falling
43-0,TO048,43,43,1,di,di,di,ADP,_
43-1,TO048,43,43,2,giulia,giulia,giulia,PROPN,_
43-2,TO048,43,43,3,fiorenti,fiorenti,fiorente,PROPN,_
43-3,TO048,43,43,4,[xx].,xx,_,X,Intonation=falling
44-0,TO052,44,44,1,[tante,tante,tanto,DET,_
44-1,TO052,44,44,2,care,care,caro,ADJ,_
44-2,TO052,44,44,3,c]ose.,cose,cosa,NOUN,Intonation=falling
45-0,TO048,45,45,1,tante,tante,tanto,DET,_
45-1,TO048,45,45,2,care,care,caro,ADJ,_
45-2,TO048,45,45,3,cose.,cose,cosa,NOUN,Intonation=falling
45-3,TO048,45,45,4,{ride},{ride},_,_,_
46-0,TO048,46,46,1,corrado,corrado,corrado,PROPN,_
46-1,TO048,46,46,2,augias.,augias,augias,PROPN,Intonation=falling
47-0,TO050,47,47,1,ma,ma,ma,CCONJ,_
47-1,TO050,47,47,2,tu,tu,tu,PRON,_
47-2,TO050,47,47,3,l',l',il,PRON,Truncated=Yes
47-3,TO050,47,47,4,hai,hai,avere,AUX,_
47-4,TO050,47,47,5,vist(o),visto,visto,VERB,_
47-5,TO050,47,47,6,marina,marina,marina,PROPN,_
47-6,TO050,47,47,7,abramovic?,abramovic,abramovic,PROPN,Intonation=rising
48-0,TO050,48,48,1,imitata:,imitata,imitare,VERB,_
48-1,TO050,48,48,2,{P},{P},_,_,_
48-2,TO050,48,48,3,da,da,da,ADP,_
48-3,TO050,48,48,4,lavinia,lavinia,Lavinia,PROPN,_
48-4,TO050,48,48,5,raff[aele]?,raffaele,raffaele,PROPN,Intonation=rising
49-0,TO048,49,49,1,"[no::::],",no,no,ADV,Intonation=weakly_rising
50-0,TO052,50,50,1,[non,non,non,ADV,_
50-1,TO052,50,50,2,mi,mi,mi,PRON,_
50-2,TO052,50,50,3,ha,ha,avere,AUX,_
50-3,TO052,50,50,4,fatto,fatto,fare,AUX,_
50-4,TO052,50,50,5,ridere,ridere,ridere,VERB,_
50-5,TO052,50,50,6,a,a,a,ADP,_
50-6,TO052,50,50,7,me::],me,me,PRON,_
50-7,TO052,50,50,8,<tanto>,tanto,tanto,ADV,_
50-8,TO052,50,50,9,anche,anche,anche,ADV,_
50-9,TO052,50,50,10,perché,perché,perché,SCONJ,_
50-10,TO052,50,50,11,io,io,io,PRON,_
50-11,TO052,50,50,12,a,a,a,ADP,_
50-12,TO052,50,50,13,lei,lei,lei,PRON,_
50-13,TO052,50,50,14,la,la,il,DET,_
50-14,TO052,50,50,15,marina,marina,marina,PROPN,_
50-15,TO052,50,50,16,abra~,abra~,abramovic,PROPN,Interrupted=Yes
50-16,TO052,50,50,17,<abramovic>,abramovic,abramovic,PROPN,_
50-17,TO052,50,50,18,non,non,non,ADV,_
50-18,TO052,50,50,19,la,la,la,PRON,_
50-19,TO052,50,50,20,conosco,conosco,conoscere,VERB,_
50-20,TO052,50,50,21,bene,bene,bene,ADV,_
50-21,TO052,50,50,22,poi,poi,poi,ADV,_
50-22,TO052,50,50,23,sono,sono,essere,AUX,_
50-23,TO052,50,50,24,andato,andato,andare,VERB,_
50-24,TO052,50,50,25,a,a,a,ADP,_
50-25,TO052,50,50,26-27,vederla,vederla,_,_,_
50-25a,_,_,50,26,_,veder,vedere,VERB,_
50-25b,_,_,50,27,_,la,la,PRON,_
50-26,TO052,50,50,28,"ma,",ma,ma,CCONJ,Intonation=weakly_rising
51-0,TO048,51,51,1,(questo,questo,questo,PRON,_
51-1,TO048,51,51,2,qual,qual,qual,PRON,_
51-2,TO048,51,51,3,è?),è,essere,AUX,Intonation=rising
52-0,TO051,52,52,1,(questo,questo,questo,PRON,_
52-1,TO051,52,52,2,è,è,essere,AUX,_
52-2,TO051,52,52,3,xx,x,x,X,_
52-3,TO051,52,52,4,xx.),xx,x,X,Intonation=falling
53-0,TO048,53,53,1,madonna,madonna,madonna,NOUN,_
53-1,TO048,53,53,2,è,è,essere,AUX,_
53-2,TO048,53,53,3,uguale.,uguale,uguale,ADJ,Intonation=falling
54-0,TO048,54,54,1,visto?,visto,vedere,VERB,Intonation=rising
55-0,TO048,55,55,1,{ride},{ride},_,_,_
55-1,TO048,55,55,2,sta,sta,stare,AUX,_
55-2,TO048,55,55,3,mangiando,mangiando,mangiare,VERB,_
55-3,TO048,55,55,4,"una,",una,uno,DET,Intonation=weakly_rising
55-4,TO048,55,55,5,{ride},{ride},_,_,_
56-0,TO048,56,56,1,(cipolla.),cipolla,cipolla,NOUN,Intonation=falling
56-1,TO048,56,56,2,{ride},{ride},_,_,_
57-0,TO048,57,57,1,(che,che,che,DET,_
57-1,TO048,57,57,2,schifo.),schifo,schifo,NOUN,Intonation=falling
58-0,TO048,58,58,1,{ride},{ride},_,_,_
58-1,TO048,58,58,2,che,che,che,DET,_
58-2,TO048,58,58,3,schifo.,schifo,schifo,NOUN,Intonation=falling
59-0,TO050,59,59,1,(ma,ma,ma,CCONJ,_
59-1,TO050,59,59,2,che,che,che,PRON,_
59-2,TO050,59,59,3,è,è,essere,AUX,_
59-3,TO050,59,59,4,xx.,xx,_,ADJ,Intonation=falling
59-4,TO050,59,59,5,xx,x,x,X,_
59-5,TO050,59,59,6,una,una,uno,DET,_
59-6,TO050,59,59,7,cipolla,cipolla,cipolla,NOUN,_
59-7,TO050,59,59,8,vera.),vera,vero,ADJ,Intonation=falling
60-0,TO052,60,60,1,secondo,secondo,secondo,ADP,_
60-1,TO052,60,60,2,me,me,me,PRON,_
60-2,TO052,60,60,3,era,era,essere,AUX,_
60-3,TO052,60,60,4,una,una,uno,DET,_
60-4,TO052,60,60,5,cipolla,cipolla,cipolla,NOUN,_
60-5,TO052,60,60,6,vera.,vera,vero,ADJ,Intonation=falling
61-0,TO048,61,61,1,(è),è,essere,AUX,_
61-1,TO048,61,61,2,uguale.,uguale,uguale,ADJ,Intonation=falling
62-0,TO048,62,62,1,le,le,le,PRON,_
62-1,TO048,62,62,2,somiglia,somiglia,somiglio,NOUN,_
62-2,TO048,62,62,3,tantissimo,tantissimo,tanto,ADJ,_
62-3,TO048,62,62,4,hai,hai,avere,AUX,_
62-4,TO048,62,62,5,visto,visto,vedere,VERB,_
62-5,TO048,62,62,6,come,come,come,SCONJ,_
62-6,TO048,62,62,7,fa?,fa,fare,VERB,Intonation=rising
63-0,TO050,63,63,1,beh,beh,beh,INTJ,_
63-1,TO050,63,63,2,trucco,trucco,trucco,NOUN,_
63-2,TO050,63,63,3,però,però,però,ADV,_
63-3,TO050,63,63,4,poi,poi,poi,ADV,_
63-4,TO050,63,63,5,è,è,essere,AUX,_
63-5,TO050,63,63,6,proprio,proprio,proprio,ADV,_
63-6,TO050,63,63,7,brava,brava,bravo,ADJ,_
63-7,TO050,63,63,8,{P},{P},_,_,_
63-8,TO050,63,63,9,con,con,con,ADP,_
63-9,TO050,63,63,10,le,le,il,DET,_
63-10,TO050,63,63,11,espres[sioni].,espressioni,espressione,NOUN,Intonation=falling
64-0,TO048,64,64,1,[<es]a[tto>].,esatto,esatto,ADJ,Intonation=falling
65-0,TO052,65,65,1,[è,è,essere,AUX,_
65-1,TO052,65,65,2,brava],brava,bravo,ADJ,_
65-2,TO052,65,65,3,che,che,che,SCONJ,_
65-3,TO052,65,65,4,non,non,non,ADV,_
65-4,TO052,65,65,5,significa,significa,significare,VERB,_
65-5,TO052,65,65,6,che,che,che,SCONJ,_
65-6,TO052,65,65,7,faccia,faccia,fare,VERB,_
65-7,TO052,65,65,8,ridere,ridere,ridere,VERB,_
65-8,TO052,65,65,9,cioè:,cioè,cioé,ADV,_
65-9,TO052,65,65,10,michela,michela,michela,PROPN,_
65-10,TO052,65,65,11,murgia,murgia,murgia,PROPN,_
65-11,TO052,65,65,12,è,è,essere,AUX,_
65-12,TO052,65,65,13,l',l',il,DET,Truncated=Yes
65-13,TO052,65,65,14,unica,unica,unico,ADJ,_
65-14,TO052,65,65,15,che,che,che,SCONJ,_
65-15,TO052,65,65,16,mi,mi,mi,PRON,_
65-16,TO052,65,65,17,fa::,fa,fare,AUX,_
65-17,TO052,65,65,18,"[(ridere)],",ridere,ridere,VERB,Intonation=weakly_rising
66-0,TO050,66,66,1,[ma,ma,ma,CCONJ,_
66-1,TO050,66,66,2,(perché)],perché,perché,SCONJ,_
66-2,TO050,66,66,3,la,la,la,PRON,_
66-3,TO050,66,66,4,conosci,conosci,conoscere,VERB,_
66-4,TO050,66,66,5,bene,bene,bene,ADV,_
66-5,TO050,66,66,6,(secondo,secondo,secondo,ADP,_
66-6,TO050,66,66,7,me.),me,me,PRON,Intonation=falling
67-0,TO050,67,67,1,°xxxx,x,x,X,Volume=low
67-1,TO050,67,67,2,xxxx°,x,x,X,Volume=low
68-0,TO048,68,68,0,°{ride}°,{ride},_,X,Volume=low
69-0,TO048,69,69,1,proprio,proprio,proprio,ADV,_
69-1,TO048,69,69,2,"inquietante,",inquietante,inquietante,ADJ,Intonation=weakly_rising
69-2,TO048,69,69,3,{ride},{ride},_,_,_
69-3,TO048,69,69,4,xx,x,x,X,_
69-4,TO048,69,69,5,xx,x,x,X,_
69-5,TO048,69,69,6,{ride},{ride},_,_,_
70-0,TO052,70,70,1,"perxxzione,",perxxzione,_,X,Intonation=weakly_rising
70-1,TO052,70,70,2,{ride},{ride},_,_,_
71-0,TO048,71,71,1,o,o,o,CCONJ,_
71-1,TO048,71,71,2,mio,mio,mio,DET,_
71-2,TO048,71,71,3,xx,x,,X,_
71-3,TO048,71,71,4,xx,x,,X,_
71-4,TO048,71,71,5,{ride},{ride},_,_,_
72-0,TO048,72,72,0,{ride},{ride},_,X,_
73-0,TO050,73,73,1,xxxxxx,x,x,X,_
74-0,TO048,74,74,0,{ride},{ride},_,X,_
75-0,TO052,75,75,1,si,si,si,PRON,_
75-1,TO052,75,75,2,x,x,x,X,_
75-2,TO052,75,75,3,è,è,essere,AUX,_
75-3,TO052,75,75,4,più,più,più,ADV,_
75-4,TO052,75,75,5,professionale,professionale,professionale,ADJ,_
75-5,TO052,75,75,6,di,di,di,ADP,_
75-6,TO052,75,75,7,crozza,crozza,crozza,PROPN,_
75-7,TO052,75,75,8,crozza,crozza,crozza,PROPN,_
75-8,TO052,75,75,9,avrebbe,avrebbe,avere,AUX,_
75-9,TO052,75,75,10,riso,riso,ridere,VERB,_
75-10,TO052,75,75,11,[qua].,qua,qua,ADV,Intonation=falling
76-0,TO050,76,76,1,[sì].,sì,sì,ADV,Intonation=falling
77-0,TO048,77,77,1,comunque,comunque,comunque,ADV,_
77-1,TO048,77,77,2,anche,anche,anche,ADV,_
77-2,TO048,77,77,3,la,la,il,DET,_
77-3,TO048,77,77,4,faccia,faccia,faccia,NOUN,_
77-4,TO048,77,77,5,di,di,di,ADP,_
77-5,TO048,77,77,6,lui,lui,lui,PRON,_
77-6,TO048,77,77,7,di,di,di,ADP,_
77-7,TO048,77,77,8,lui,lui,lui,PRON,_
77-8,TO048,77,77,9,xx,x,x,X,_
77-9,TO048,77,77,10,xx.,xx,x,X,Intonation=falling
78-0,TO050,78,78,1,mh,mh,mh,INTJ,_
78-1,TO050,78,78,2,"mh,",mh,mh,INTJ,Intonation=weakly_rising
79-0,TO048,79,79,1,un,un,uno,DET,_
79-1,TO048,79,79,2,gallo.,gallo,gallo,NOUN,Intonation=falling
80-0,TO052,80,80,1,sì,sì,sì,ADV,_
80-1,TO052,80,80,2,x,x,x,X,_
80-2,TO052,80,80,3,di,di,di,ADP,_
80-3,TO052,80,80,4,lui,lui,lui,PRON,_
80-4,TO052,80,80,5,io,io,io,PRON,_
80-5,TO052,80,80,6,avrei,avrei,avere,AUX,_
80-6,TO052,80,80,7,riso.,riso,ridere,VERB,Intonation=falling
81-0,TO048,81,81,0,{ride},{ride},_,X,_
82-0,TO048,82,82,1,xx,x,x,X,_
82-1,TO048,82,82,2,xx,x,x,X,_
82-2,TO048,82,82,3,{ride},{ride},_,_,_
83-0,TO048,83,83,1,{ride},{ride},_,_,_
83-1,TO048,83,83,2,xx,x,x,X,_
83-2,TO048,83,83,3,xx,x,x,X,_
83-3,TO048,83,83,4,xx,x,x,X,_
83-4,TO048,83,83,5,{ride},{ride},_,_,_
84-0,TO048,84,84,1,c',c',ci,PRON,Truncated=Yes
84-1,TO048,84,84,2,è,è,essere,VERB,_
84-2,TO048,84,84,3,quell',quell',quello,DET,Truncated=Yes
84-3,TO048,84,84,4,attimo,attimo,attimo,NOUN,_
84-4,TO048,84,84,5,c',c',ci,PRON,Truncated=Yes
84-5,TO048,84,84,6,è,è,essere,AUX,_
84-6,TO048,84,84,7,stato,stato,essere,VERB,_
84-7,TO048,84,84,8,quell',quell',quello,DET,Truncated=Yes
84-8,TO048,84,84,9,attimo.,attimo,attimo,NOUN,Intonation=falling
85-0,TO048,85,85,1,{ride},{ride},_,_,_
85-1,TO048,85,85,2,"energie,",energie,energia,NOUN,Intonation=weakly_rising
86-0,TO048,86,86,0,{ride},{ride},_,X,_
87-0,TO048,87,87,1,{ride},{ride},_,_,_
87-1,TO048,87,87,2,non,non,non,ADV,_
87-2,TO048,87,87,3,ce,ce,ce,PRON,_
87-3,TO048,87,87,4,la,la,la,PRON,_
87-4,TO048,87,87,5,faccio.,faccio,fare,VERB,Intonation=falling
88-0,TO052,88,88,0,{ride},{ride},_,X,_
89-0,TO048,89,89,0,{ride},{ride},_,X,_
90-0,TO048,90,90,0,{ride},{ride},_,X,_
91-0,TO048,91,91,1-2,"dai:::,",dai,dare,VERB,Intonation=weakly_rising
92-0,TO048,92,92,0,{ride},{ride},_,X,_
93-0,TO050,93,93,1,ma,ma,ma,CCONJ,_
93-1,TO050,93,93,2,poi,poi,poi,ADV,_
93-2,TO050,93,93,3,lui,lui,lui,PRON,_
93-3,TO050,93,93,4,è,è,essere,AUX,_
93-4,TO050,93,93,5,una,una,uno,DET,_
93-5,TO050,93,93,6,spalla,spalla,spalla,NOUN,_
93-6,TO050,93,93,7,ottima,ottima,ottimo,ADJ,_
93-7,TO050,93,93,8,(comunque.),comunque,comunque,ADV,Intonation=falling
94-0,TO048,94,94,1,xxxxxx,x,,X,_
95-0,TO050,95,95,1,performance.,performance,performance,NOUN,Intonation=falling
96-0,TO048,96,96,1,performance.,performance,performance,NOUN,Intonation=falling
97-0,TO050,97,97,1,performance.,performance,performance,NOUN,Intonation=falling
98-0,TO048,98,98,0,{ride},{ride},_,X,_
99-0,TO048,99,99,1,xx,x,x,X,_
99-1,TO048,99,99,2,x.,x,x,X,Intonation=falling
100-0,TO048,100,100,1,xxx[x],x,x,X,_
101-0,TO052,101,101,1,[x]x,x,x,X,_
