token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
22-4,???,22,22,5,arabo,arabo,arabo,NOUN,_
22-5,???,22,22,6,tre,tre,tre,NUM,_
22-6,???,22,22,7,insieme,insieme,insieme,ADV,_
23-0,???,23,23,0,((ride)),((ride)),[LAUGH],X,_
24-0,???,24,24,1,e,e,e,CCONJ,_
24-1,???,24,24,2,perché,perché,perché,SCONJ,_
24-2,???,24,24,3,siamo,siamo,essere,AUX,_
24-3,???,24,24,4-5,al,al,_,_,_
24-3a,_,_,24,4,_,a,a,ADP,_
24-3b,_,_,24,5,_,il,il,DET,_
24-4,???,24,24,6,terzo,terzo,terzo,ADJ,_
24-5,???,24,24,7,anno,anno,anno,NOUN,_
25-0,TO017,25,25,1,tu,tu,tu,PRON,_
25-1,TO017,25,25,2,mi,mi,mi,PRON,_
25-2,TO017,25,25,3,avevi,avevi,avere,AUX,_
25-3,TO017,25,25,4,scritto,scritto,scrivere,VERB,_
25-4,TO017,25,25,5,(.),[PAUSE],[PAUSE],X,_
25-5,TO017,25,25,6,una,una,uno,PRON,_
25-6,TO017,25,25,7,di,di,di,ADP,_
25-7,TO017,25,25,8,voi,voi,voi,PRON,_
25-8,TO017,25,25,9,mi,mi,mi,PRON,_
25-9,TO017,25,25,10,aveva,aveva,avere,AUX,_
25-10,TO017,25,25,11,sc[ritto],scritto,scrivere,VERB,_
26-0,???,26,26,1,[io,io,io,PRON,_
26-1,???,26,26,2,le,le,le,PRON,_
26-2,???,26,26,3,ho,ho,avere,AUX,_
26-3,???,26,26,4,s]critto,scritto,scrivere,VERB,_
26-4,???,26,26,5,sono~,sono~,essere,AUX,_
26-5,???,26,26,6,sono,sono,essere,AUX,_
26-6,???,26,26,7,io,io,io,PRON,_
26-7,???,26,26,8,sì.,sì,sì,ADV,_
27-0,???,27,27,1,e,e,e,CCONJ,_
27-1,???,27,27,2,quindi,quindi,quindi,ADV,_
27-2,???,27,27,3,abbiamo,abbiamo,avere,VERB,_
27-3,???,27,27,4,il,il,il,DET,_
27-4,???,27,27,5,"problema,",problema,problema,NOUN,_
28-0,TO017,28,28,1,voi,voi,voi,PRON,_
28-1,TO017,28,28,2,siete,siete,essere,AUX,_
28-2,TO017,28,28,3-4,al,al,_,_,_
28-2a,_,_,28,3,_,a,a,ADP,_
28-2b,_,_,28,4,_,il,il,DET,_
28-3,TO017,28,28,5,terzo,terzo,terzo,ADJ,_
28-4,TO017,28,28,6,<a:nno>,anno,anno,NOUN,_
28-5,TO017,28,28,7,(.),[PAUSE],[PAUSE],X,_
28-6,TO017,28,28,8,dipartimento,dipartimento,dipartimento,NOUN,_
28-7,TO017,28,28,9,"di,",di,di,ADP,_
29-0,???,29,29,1,(allora),allora,allora,ADV,_
29-1,???,29,29,2,noi,noi,noi,PRON,_
29-2,???,29,29,3,siamo,siamo,essere,AUX,_
29-3,???,29,29,4,studi.,studi,studio,NOUN,_
29-4,???,29,29,5,[siamo,siamo,essere,AUX,_
29-5,???,29,29,6,asia,asia,asia,NOUN,_
29-6,???,29,29,7,e,e,e,CCONJ,_
29-7,???,29,29,8,africa,africa,africa,NOUN,_
29-8,???,29,29,9,sì].,sì,sì,ADV,_
30-0,TO017,30,30,1,[studi],studi,studio,NOUN,_
30-1,TO017,30,30,2,okay.,okay,ok,INTJ,_
30-2,TO017,30,30,3,perfetto.,perfetto,perfetto,ADJ,_
31-0,???,31,31,1,e::::h,eh,eh,INTJ,_
31-1,???,31,31,2,mh,mh,mh,INTJ,_
31-2,???,31,31,3,abbiamo,abbiamo,avere,AUX,_
31-3,???,31,31,4,cambiato,cambiato,cambiare,VERB,_
31-4,???,31,31,5,"lingua,",lingua,lingua,NOUN,_
32-0,???,32,32,1,e,e,e,CCONJ,_
32-1,???,32,32,2,<quindi::>,quindi,quindi,ADV,_
32-2,???,32,32,3,stiamo,stiamo,stare,AUX,_
32-3,???,32,32,4,<facendo::>,facendo,fare,VERB,_
32-4,???,32,32,5,secondo,secondo,secondo,ADJ,_
32-5,???,32,32,6,e,e,e,CCONJ,_
32-6,???,32,32,7,terzo,terzo,terzo,ADJ,_
32-7,???,32,32,8,anno,anno,anno,NOUN,_
32-8,???,32,32,9,insieme,insieme,insieme,ADV,_
33-0,TO017,33,33,1,ah,ah,ah,INTJ,_
33-1,TO017,33,33,2,l(e),le,le,PRON,_
33-2,TO017,33,33,3,le,le,le,PRON,_
33-3,TO017,33,33,4,state,state,essere,AUX,_
33-4,TO017,33,33,5,facendo,facendo,fare,VERB,_
33-5,TO017,33,33,6,insieme,insieme,insieme,ADV,_
33-6,TO017,33,33,7,quindi.,quindi,quindi,ADV,_
34-0,???,34,34,1,[sì],sì,sì,ADV,_
35-0,???,35,35,1,no,no,no,ADV,_
35-1,???,35,35,2,loro.,loro,loro,PRON,_
35-2,???,35,35,3,[io,io,io,PRON,_
35-3,???,35,35,4,"<sono>],",sono,essere,AUX,_
35-4,???,35,35,5,più,più,più,ADV,_
35-5,???,35,35,6,per,per,per,ADP,_
35-6,???,35,35,7,lin~,lin~,lin~,X,_
35-7,???,35,35,8,per,per,per,ADP,_
35-8,???,35,35,9,le,le,il,DET,_
35-9,???,35,35,10,ulteriori,ulteriori,ulteriore,ADJ,_
35-10,???,35,35,11,conoscenze,conoscenze,conoscenzo,NOUN,_
35-11,???,35,35,12,linguistiche,linguistiche,linguistico,ADJ,_
35-12,???,35,35,13,xxx,xxx,x,X,_
35-13,???,35,35,14,che,che,che,PRON,_
35-14,???,35,35,15,le,le,le,PRON,_
35-15,???,35,35,16,avevo,avevo,avere,AUX,_
35-16,???,35,35,17,"scritto,",scritto,scrivere,VERB,_
35-17,???,35,35,18,che,che,che,SCONJ,_
35-18,???,35,35,19,io,io,io,PRON,_
35-19,???,35,35,20,ho,ho,avere,VERB,_
35-20,???,35,35,21,(l',l',lo,PRON,_
35-21,???,35,35,22,ho,ho,avere,AUX,_
35-22,???,35,35,23,fatto),fatto,fare,VERB,_
35-23,???,35,35,24,[per,per,per,ADP,_
35-24,???,35,35,25,la,la,il,DET,_
35-25,???,35,35,26,tesi].,tesi,tesi,NOUN,_
36-0,TO017,36,36,1,[per,per,per,ADP,_
36-1,TO017,36,36,2,finire].,finire,finire,VERB,_
37-0,TO017,37,37,1,[sì,sì,sì,ADV,_
37-1,TO017,37,37,2,sì,sì,sì,ADV,_
37-2,TO017,37,37,3,sì],sì,sì,ADV,_
37-3,TO017,37,37,4,tu,tu,tu,PRON,_
37-4,TO017,37,37,5,hai,hai,avere,AUX,_
37-5,TO017,37,37,6,già,già,già,ADV,_
37-6,TO017,37,37,7,dato,dato,dare,VERB,_
37-7,TO017,37,37,8,arabo,arabo,arabo,NOUN,_
37-8,TO017,37,37,9,"due,",due,due,NUM,_
38-0,???,38,38,1,sì,sì,sì,ADV,_
38-1,???,38,38,2,sì,sì,sì,ADV,_
38-2,???,38,38,3,sì,sì,sì,ADV,_
38-3,???,38,38,4,ho,ho,avere,AUX,_
38-4,???,38,38,5,già,già,già,ADV,_
38-5,???,38,38,6,dato,dato,dare,VERB,_
38-6,???,38,38,7,[arabo,arabo,arabo,NOUN,_
38-7,???,38,38,8,due].,due,due,NUM,_
39-0,TO017,39,39,1,[voi,voi,voi,PRON,_
39-1,TO017,39,39,2,invece],invece,invece,ADV,_
39-2,TO017,39,39,3,no.,no,no,ADV,_
40-0,???,40,40,1,no.,no,no,ADV,_
41-0,TO017,41,41,1,okay.,okay,ok,INTJ,_
42-0,???,42,42,1,quindi,quindi,quindi,ADV,_
42-1,???,42,42,2,abbiamo,abbiamo,avere,VERB,_
42-2,???,42,42,3,un,un,uno,DET,_
42-3,???,42,42,4,problema.,problema,problema,NOUN,_
42-4,???,42,42,5,perché,perché,perché,SCONJ,_
42-5,???,42,42,6,il,il,il,DET,_
42-6,???,42,42,7,venti<se:tte>,ventisette,ventisette,NUM,_
42-7,???,42,42,8,iniziano,iniziano,iniziare,VERB,_
42-8,???,42,42,9,le,le,il,DET,_
42-9,???,42,42,10,lezioni,lezioni,lezione,NOUN,_
42-10,???,42,42,11-12,del,del,_,_,_
42-10a,_,_,42,11,_,di,di,ADP,_
42-10b,_,_,42,12,_,il,il,DET,_
42-11,???,42,42,13,professor,professor,professore,NOUN,_
42-12,???,42,42,14,"rossi,",rossi,Rossi,PROPN,_
43-0,???,43,43,1,che,che,che,PRON,_
43-1,???,43,43,2,è,è,essere,AUX,_
43-2,???,43,43,3,quello,quello,quello,PRON,_
43-3,???,43,43,4-5,del,del,_,_,_
43-3a,_,_,43,4,_,di,di,ADP,_
43-3b,_,_,43,5,_,il,il,DET,_
43-4,???,43,43,6,terzo,terzo,terzo,ADJ,_
43-5,???,43,43,7,"a[nno],",anno,anno,NOUN,_
44-0,TO017,44,44,1,"[s::ì:],",sì,sì,ADV,_
45-0,???,45,45,1,di,di,di,ADP,_
45-1,???,45,45,2,"arabo,",arabo,arabo,NOUN,_
45-2,???,45,45,3,e,e,e,CCONJ,_
45-3,???,45,45,4,(.),[PAUSE],[PAUSE],X,_
45-4,???,45,45,5,si,si,si,PRON,_
45-5,???,45,45,6,accavallano,accavallano,accavallare,VERB,_
45-6,???,45,45,7,con,con,con,ADP,_
45-7,???,45,45,8,le,le,il,DET,_
45-8,???,45,45,9,sue.,sue,suo,DET,_
46-0,TO017,46,46,1,"veramente,",veramente,veramente,ADV,_
47-0,TO017,47,47,1,non,non,non,ADV,_
47-1,TO017,47,47,2,era,era,essere,AUX,_
47-2,TO017,47,47,3,facile,facile,facile,ADJ,_
47-3,TO017,47,47,4,beccare,beccare,beccare,VERB,_
47-4,TO017,47,47,5,esattamente,esattamente,esattamente,ADV,_
47-5,TO017,47,47,6,gli,gli,il,DET,_
47-6,TO017,47,47,7,stessi,stessi,stesso,ADJ,_
47-7,TO017,47,47,8,orari.,orari,orario,NOUN,_
48-0,???,48,48,1,sì,sì,sì,ADV,_
48-1,???,48,48,2,uguali,uguali,uguale,ADJ,_
48-2,???,48,48,3,soltanto,soltanto,soltanto,ADV,_
48-3,???,48,48,4,che,che,che,SCONJ,_
48-4,???,48,48,5,lui,lui,lui,PRON,_
48-5,???,48,48,6,fa,fa,fare,VERB,_
48-6,???,48,48,7,tre,tre,tre,NUM,_
48-7,???,48,48,8,"<o:re>,",ore,ora,NOUN,_
48-8,???,48,48,9,ogni,ogni,ogni,DET,_
48-9,???,48,48,10,giorno.,giorno,giorno,NOUN,_
48-10,???,48,48,11,lunedì,lunedì,lunedì,NOUN,_
48-11,???,48,48,12,martedì,martedì,martedì,NOUN,_
48-12,???,48,48,13,e,e,e,CCONJ,_
48-13,???,48,48,14,mercoledì.,mercoledì,mercoledì,NOUN,_
49-0,???,49,49,1,è,è,essere,AUX,_
49-1,???,49,49,2,solo,solo,solo,ADV,_
49-2,???,49,49,3,un,un,uno,DET,_
49-3,???,49,49,4,mese,mese,mese,NOUN,_
49-4,???,49,49,5,di,di,di,ADP,_
49-5,???,49,49,6,corso,corso,corso,NOUN,_
50-0,???,50,50,1,che,che,che,PRON,_
50-1,???,50,50,2,è,è,essere,AUX,_
50-2,???,50,50,3,fino,fino,fino,ADV,_
50-3,???,50,50,4-5,alla,alla,_,_,_
50-3a,_,_,50,4,_,a,a,ADP,_
50-3b,_,_,50,5,_,la,il,DET,_
50-4,???,50,50,6,fine,fine,fine,NOUN,_
50-5,???,50,50,7,di,di,di,ADP,_
50-6,???,50,50,8,marzo.,marzo,marzo,NOUN,_
51-0,TO017,51,51,1,e::h,eh,eh,INTJ,_
51-1,TO017,51,51,2,beh.,beh,beh,INTJ,_
51-2,TO017,51,51,3,allora,allora,allora,ADV,_
51-3,TO017,51,51,4,noi,noi,noi,PRON,_
51-4,TO017,51,51,5,non,non,non,ADV,_
51-5,TO017,51,51,6,<possiamo,possiamo,potere,AUX,_
51-6,TO017,51,51,7,(.),[PAUSE],[PAUSE],X,_
51-7,TO017,51,51,8,rinvia:re::>,rinviare,rinviare,VERB,_
51-8,TO017,51,51,9,(il),il,il,DET,_
51-9,TO017,51,51,10,corso,corso,corso,NOUN,_
52-0,TO017,52,52,1,cioè,cioè,cioè,ADV,_
53-0,TO017,53,53,1-2,nel,nel,_,_,_
53-0a,_,_,53,1,_,in,in,ADP,_
53-0b,_,_,53,2,_,il,il,DET,_
53-1,TO017,53,53,3,senso,senso,senso,NOUN,_
53-2,TO017,53,53,4,a,a,a,ADP,_
53-3,TO017,53,53,5,me,me,me,PRON,_
53-4,TO017,53,53,6,dispiace,dispiace,dispiacere,VERB,_
53-5,TO017,53,53,7,(questa,questa,questo,DET,_
53-6,TO017,53,53,8,cosa),cosa,cosa,NOUN,_
53-7,TO017,53,53,9,ma,ma,ma,CCONJ,_
53-8,TO017,53,53,10,se,se,se,SCONJ,_
53-9,TO017,53,53,11,fosse,fosse,essere,AUX,_
53-10,TO017,53,53,12,la,la,il,DET,_
53-11,TO017,53,53,13,maggior,maggior,maggiore,ADJ,_
53-12,TO017,53,53,14,parte,parte,parte,NOUN,_
53-13,TO017,53,53,15-16,degli,degli,_,_,_
53-13a,_,_,53,15,_,di,di,ADP,_
53-13b,_,_,53,16,_,gli,il,DET,_
53-14,TO017,53,53,17,studenti,studenti,studente,NOUN,_
53-15,TO017,53,53,18,si,si,si,PRON,_
53-16,TO017,53,53,19,potrebbe,potrebbe,potere,AUX,_
53-17,TO017,53,53,20,provare,provare,provare,VERB,_
54-0,TO017,54,54,1,così,così,così,ADV,_
54-1,TO017,54,54,2,(com',com',come,SCONJ,_
54-2,TO017,54,54,3,è),è,essere,AUX,_
54-3,TO017,54,54,4,cioè,cioè,cioè,ADV,_
54-4,TO017,54,54,5,non,non,non,ADV,_
54-5,TO017,54,54,6,"posso,",posso,potere,AUX,_
55-0,???,55,55,1,ma,ma,ma,CCONJ,_
55-1,???,55,55,2,per,per,per,ADP,_
55-2,???,55,55,3,"tre::,",tre,tre,NUM,_
55-3,???,55,55,4,[eh,eh,eh,INTJ,_
55-4,???,55,55,5,no].,no,no,ADV,_
56-0,TO017,56,56,1,[e:h,eh,eh,INTJ,_
56-1,TO017,56,56,2,non,non,non,ADV,_
56-2,TO017,56,56,3,posso,posso,potere,AUX,_
56-3,TO017,56,56,4,"di][re],",dire,dire,VERB,_
57-0,???,57,57,1,[perch]é,perché,perché,SCONJ,_
57-1,???,57,57,2,il,il,il,DET,_
57-2,???,57,57,3,problema,problema,problema,NOUN,_
57-3,???,57,57,4,è,è,essere,VERB,_
57-4,???,57,57,5,che,che,che,SCONJ,_
57-5,???,57,57,6,lui,lui,lui,PRON,_
57-6,???,57,57,7,fa::,fa,fare,VERB,_
57-7,???,57,57,8,lezione,lezione,lezione,NOUN,_
57-8,???,57,57,9,in,in,in,ADP,_
57-9,???,57,57,10,inglese,inglese,inglese,NOUN,_
57-10,???,57,57,11,su,su,su,ADP,_
57-11,???,57,57,12,arabo,arabo,arabo,NOUN,_
57-12,???,57,57,13-14,del,del,_,_,_
57-12a,_,_,57,13,_,di,di,ADP,_
57-12b,_,_,57,14,_,il,il,DET,_
57-13,???,57,57,15,corano.,corano,corano,NOUN,_
58-0,???,58,58,1,<quindi:,quindi,quindi,ADV,_
58-1,???,58,58,2,manc:are>,mancare,mancare,VERB,_
58-2,???,58,58,3,a,a,a,ADP,_
58-3,???,58,58,4,quelle,quelle,quello,DET,_
58-4,???,58,58,5,lez[ioni,lezioni,lezione,NOUN,_
58-5,???,58,58,6,per,per,per,ADP,_
58-6,???,58,58,7,me],me,me,PRON,_
59-0,TO017,59,59,1,[<wow>],wow,wow,INTJ,_
60-0,???,60,60,1,p(r~),pr~,pr~,X,_
60-1,???,60,60,2,cioè,cioè,cioè,ADV,_
60-2,???,60,60,3-4,nel,nel,_,_,_
60-2a,_,_,60,3,_,in,in,ADP,_
60-2b,_,_,60,4,_,il,il,DET,_
60-3,???,60,60,5,senso,senso,senso,NOUN,_
60-4,???,60,60,6,[sarebbe,sarebbe,essere,AUX,_
60-5,???,60,60,7,proprio::],proprio,proprio,ADV,_
61-0,TO017,61,61,1,[allora,allora,allora,ADV,_
61-1,TO017,61,61,2,"ragazze]no,n","ragazzeno,n",_,_,_
61-1a,,,,,_,ragazze,ragazza,NOUN,
61-1b,,,,,_,non,non,ADV,
61-2,TO017,61,61,3,c',c',ci,PRON,_
61-3,TO017,61,61,4,è,è,essere,VERB,_
61-4,TO017,61,61,5,problema,problema,problema,NOUN,_
61-5,TO017,61,61,6,perché,perché,perché,SCONJ,_
61-6,TO017,61,61,7,tanto,tanto,tanto,ADV,_
61-7,TO017,61,61,8,(.),[PAUSE],[PAUSE],X,_
61-8,TO017,61,61,9,il,il,il,DET,_
61-9,TO017,61,61,10,mio,mio,mio,DET,_
61-10,TO017,61,61,11,"corso,",corso,corso,NOUN,_
61-11,TO017,61,61,12,>lo,lo,il,PRON,_
61-12,TO017,61,61,13,potete,potete,potere,AUX,_
61-13,TO017,61,61,14,fare<,fare,fare,VERB,_
61-14,TO017,61,61,15,da,da,da,ADP,_
61-15,TO017,61,61,16,non,non,non,ADV,_
61-16,TO017,61,61,17,>frequentanti<,frequentanti,frequentante,ADJ,_
61-17,TO017,61,61,18,e,e,e,CCONJ,_
61-18,TO017,61,61,19,vi,vi,vi,PRON,_
61-19,TO017,61,61,20,studiate,studiate,studiare,VERB,_
61-20,TO017,61,61,21,il,il,il,DET,_
61-21,TO017,61,61,22,"libro,",libro,libro,NOUN,_
62-0,TO017,62,62,1,(non,non,non,ADV,_
62-1,TO017,62,62,2,sarà,sarà,essere,AUX,_
62-2,TO017,62,62,3,bello,bello,bello,ADJ,_
62-3,TO017,62,62,4,come,come,come,ADP,_
62-4,TO017,62,62,5,le,le,il,DET,_
62-5,TO017,62,62,6,mie),mie,mio,DET,_
62-6,TO017,62,62,7,lezioni,lezioni,lezione,NOUN,_
62-7,TO017,62,62,8,però,però,però,ADV,_
62-8,TO017,62,62,9,non,non,non,ADV,_
62-9,TO017,62,62,10,fa,fa,fare,VERB,_
62-10,TO017,62,62,11,niente,niente,niente,PRON,_
63-0,TO017,63,63,1,e,e,e,CCONJ,_
63-1,TO017,63,63,2,venite,venite,venire,VERB,_
63-2,TO017,63,63,3-4,all',all',_,_,_
63-2a,_,_,63,3,_,a,a,ADP,_
63-2b,_,_,63,4,_,l',il,DET,_
63-3,TO017,63,63,5,esame,esame,esame,NOUN,_
63-4,TO017,63,63,6,e,e,e,CCONJ,_
63-5,TO017,63,63,7,portate:,portate,portare,VERB,_
63-6,TO017,63,63,8,e,e,e,CCONJ,_
63-7,TO017,63,63,9,portate,portate,portare,VERB,_
63-8,TO017,63,63,10,il,il,il,DET,_
63-9,TO017,63,63,11,libro.,libro,libro,NOUN,_
64-0,TO017,64,64,1,siccome,siccome,siccome,SCONJ,_
64-1,TO017,64,64,2,mi,mi,mi,PRON,_
64-2,TO017,64,64,3,hai,hai,avere,AUX,_
64-3,TO017,64,64,4,detto,detto,dire,VERB,_
64-4,TO017,64,64,5,che,che,che,SCONJ,_
64-5,TO017,64,64,6,sono,sono,essere,AUX,_
64-6,TO017,64,64,7,soltanto,soltanto,soltanto,ADV,_
64-7,TO017,64,64,8,[due:::],due,due,NUM,_
65-0,???,65,65,1,[un,un,uno,DET,_
65-1,???,65,65,2,mese].,mese,mese,NOUN,_
66-0,???,66,66,1,[è,è,essere,AUX,_
66-1,???,66,66,2,un,un,uno,DET,_
66-2,???,66,66,3,mese].,mese,mese,NOUN,_
67-0,TO017,67,67,1,[è,è,essere,AUX,_
67-1,TO017,67,67,2,un,un,uno,DET,_
67-2,TO017,67,67,3,mese],mese,mese,NOUN,_
67-3,TO017,67,67,4,e,e,e,CCONJ,_
67-4,TO017,67,67,5,poi~,poi~,poi~,X,_
67-5,TO017,67,67,6,do~,do~,do~,X,_
67-6,TO017,67,67,7,vi,vi,vi,ADV,_
67-7,TO017,67,67,8,potete,potete,potere,AUX,_
67-8,TO017,67,67,9,anche,anche,anche,ADV,_
67-9,TO017,67,67,10,seguire::,seguire,seguire,VERB,_
67-10,TO017,67,67,11,le,le,il,DET,_
67-11,TO017,67,67,12,lezioni,lezioni,lezione,NOUN,_
67-12,TO017,67,67,13,dopo,dopo,dopo,ADV,_
67-13,TO017,67,67,14,e:::,e,e,CCONJ,_
68-0,???,68,68,1,[sì:].,sì,sì,ADV,_
69-0,TO017,69,69,1,[vedete],vedete,vedere,VERB,_
69-1,TO017,69,69,2,un,un,uno,DET,_
69-2,TO017,69,69,3,po',po',poco,ADV,_
69-3,TO017,69,69,4,voi,voi,voi,PRON,_
69-4,TO017,69,69,5,(.),[PAUSE],[PAUSE],X,_
69-5,TO017,69,69,6,mi,mi,mi,PRON,_
69-6,TO017,69,69,7,dispiace,dispiace,dispiacere,VERB,_
69-7,TO017,69,69,8,questa,questa,questo,DET,_
69-8,TO017,69,69,9,roba,roba,roba,NOUN,_
69-9,TO017,69,69,10,purtroppo,purtroppo,purtroppo,ADV,_
69-10,TO017,69,69,11,"cambia:re,",cambiare,cambiare,VERB,_
70-0,???,70,70,1,[era,era,essere,AUX,_
70-1,???,70,70,2,solo],solo,solo,ADJ,_
70-2,???,70,70,3,per,per,per,ADP,_
70-3,???,70,70,4-5,segnalarlo,segnalarlo,_,_,_
70-3a,_,_,70,4,_,segnalar,segnalare,VERB,_
