token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
49-3	TOR004	49	sai	sai	sapere	VERB	_
49-4	TOR004	49	parlare?	parlare	parlare	VERB	Intonation=rising
49-5	TOR004	49	pensi	pensi	penso	NOUN	_
49-6	TOR004	49	di	di	di	ADP	_
49-7	TOR004	49	saperlo	saperlo	_	_	_
49-7a	_	_	_	saper	sapere	VERB	_
49-7b	_	_	_	lo	lo	PRON	_
49-8	TOR004	49	parlare	parlare	parlare	VERB	_
49-9	TOR004	49	bene	bene	bene	ADV	_
49-10	TOR004	49	o:?	o	o	CCONJ	Intonation=rising
50-0	TOI054	50	m:::h	mh	mh	NOUN	_
51-0	TOI054	51	non	non	non	ADV	_
51-1	TOI054	51	l'	l'	lo	PRON	SpaceAfter=No
51-2	TOI054	51	ho	ho	avere	AUX	_
51-3	TOI054	51	mai	mai	mai	ADV	_
51-4	TOI054	51	parlato	parlato	parlare	VERB	_
51-5	TOI054	51	perché	perché	perché	SCONJ	_
51-6	TOI054	51	io	io	io	PRON	_
51-7	TOI054	51	io	io	io	PRON	_
51-8	TOI054	51	parlavo	parlavo	parlare	VERB	_
51-9	TOI054	51	sempre	sempre	sempre	ADV	_
51-10	TOI054	51	in	in	in	ADP	_
51-11	TOI054	51	italiano	italiano	italiano	NOUN	_
52-0	TOR004	52	mh	mh	mh	NOUN	_
53-0	TOI054	53	però:	però	però	ADV	_
54-0	TOI054	54	lo	lo	lo	PRON	_
54-1	TOI054	54	so	so	sapere	VERB	_
54-2	TOI054	54	parlare	parlare	parlare	VERB	_
55-0	TOR004	55	oka[y]	okay	okay	NOUN	_
56-0	TOI054	56	[c]orrettamente	correttamente	corretto	ADV	_
57-0	TOR004	57	[e:	e	e	CCONJ	_
57-1	TOR004	57	dove:]?	dove	dove	ADV	Intonation=rising
58-0	TOI054	58	[scriverlo]	scriverlo	_	_	_
58-0a	_	_	_	scriver	scriver	ADP	_
58-0b	_	_	_	lo	il	DET	_
58-1	TOI054	58	magari	magari	magare	NOUN	_
58-2	TOI054	58	un	un	uno	DET	_
58-3	TOI054	58	po'	po'	poco	ADV	_
58-4	TOI054	58	meno	meno	meno	ADV	_
59-0	TOR004	59	{ride}	{ride}	_	X	_
60-0	TOR004	60	eh	eh	eh	INTJ	_
60-1	TOR004	60	ma	ma	ma	CCONJ	_
60-2	TOR004	60	scriverlo	scriverlo	_	_	_
60-2a	_	_	_	scriver	scrivere	AUX	_
60-2b	_	_	_	lo	lo	PRON	_
60-3	TOR004	60	è	è	essere	AUX	_
60-4	TOR004	60	difficile	difficile	difficile	ADJ	_
61-0	TOR004	61	e:	e	e	CCONJ	_
61-1	TOR004	61	dove:	dove	dove	ADV	_
61-2	TOR004	61	dove	dove	dove	ADV	_
61-3	TOR004	61	hai	hai	avere	AUX	_
61-4	TOR004	61	vissuto?	vissuto	vivere	VERB	Intonation=rising
62-0	TOI054	62	e:	e	e	CCONJ	_
62-1	TOI054	62	sempre:	sempre	sempre	ADV	_
62-2	TOI054	62	a	a	a	ADP	_
62-3	TOI054	62	venaria	venaria	venaria	NOUN	_
63-0	TOR004	63	mh	mh	mh	NOUN	_
64-0	TOR004	64	cioè	cioè	cioè	ADV	_
64-1	TOR004	64	tu	tu	tu	PRON	_
64-2	TOR004	64	sei	sei	essere	AUX	_
64-3	TOR004	64	nata	nata	nascere	VERB	_
64-4	TOR004	64	a	a	a	ADP	_
64-5	TOR004	64	tor[ino]	torino	torino	NOUN	_
65-0	TOI054	65	[io	io	io	PRON	_
65-1	TOI054	65	so]no	sono	essere	AUX	_
65-2	TOI054	65	nata	nata	nascere	VERB	_
65-3	TOI054	65	a	a	a	ADP	_
65-4	TOI054	65	torino	torino	torino	NOUN	_
65-5	TOI054	65	in	in	in	ADP	_
65-6	TOI054	65	ospedale	ospedale	ospedale	NOUN	_
66-0	TOI054	66	però:	però	però	ADV	_
66-1	TOI054	66	a	a	a	ADP	_
66-2	TOI054	66	venaria	venaria	venaria	NOUN	_
66-3	TOI054	66	sono	sono	essere	AUX	_
66-4	TOI054	66	vissuta	vissuta	vivere	VERB	_
67-0	TOI054	67	e:::	e	e	CCONJ	_
68-0	TOI054	68	fino	fino	fino	ADV	_
68-1	TOI054	68	all'	all'	_	_	SpaceAfter=No
68-1a	_	_	_	a	a	ADP	_
68-1b	_	_	_	l'	il	DET	_
68-2	TOI054	68	età	età	età	NOUN	_
68-3	TOI054	68	di:::	di	di	ADP	_
69-0	TOI054	69	s~	s~	s~	PROPN	Interrupted=Yes
69-1	TOI054	69	otto	otto	otto	NUM	_
69-2	TOI054	69	anni	anni	anno	NOUN	_
70-0	TOR004	70	mh	mh	mh	NOUN	_
71-0	TOI054	71	dopo	dopo	dopo	ADV	_
71-1	TOI054	71	di	di	di	ADP	_
71-2	TOI054	71	che:	che	che	SCONJ	_
71-3	TOI054	71	i	i	il	DET	_
71-4	TOI054	71	miei	miei	mio	DET	_
71-5	TOI054	71	genitori	genitori	genitorio	NOUN	_
71-6	TOI054	71	hanno	hanno	avere	AUX	_
71-7	TOI054	71	fatto	fatto	fare	VERB	_
71-8	TOI054	71	hanno	hanno	avere	AUX	_
71-9	TOI054	71	costruito	costruito	costruere	VERB	_
71-10	TOI054	71	hanno	hanno	avere	AUX	_
71-11	TOI054	71	fatto	fatto	fare	VERB	_
71-12	TOI054	71	costruire	costruire	costruire	VERB	_
71-13	TOI054	71	una	una	uno	DET	_
71-14	TOI054	71	casa	casa	casa	NOUN	_
71-15	TOI054	71	a	a	a	ADP	_
71-16	TOI054	71	fiano	fiano	fiano	NOUN	_
71-17	TOI054	71	e	e	e	CCONJ	_
71-18	TOI054	71	sono	sono	essere	AUX	_
71-19	TOI054	71	andata	andata	andare	VERB	_
71-20	TOI054	71	ad	ad	a	ADP	_
71-21	TOI054	71	abitare	abitare	abitare	VERB	_
71-22	TOI054	71	a	a	a	ADP	_
71-23	TOI054	71	fiano	fiano	fiano	NOUN	_
72-0	TOR004	72	fiano	fiano	fiare	VERB	_
72-1	TOR004	72	sempre	sempre	sempre	ADV	_
72-2	TOR004	72	in	in	in	ADP	_
72-3	TOR004	72	provincia	provincia	provincia	NOUN	_
72-4	TOR004	72	di	di	di	ADP	_
72-5	TOR004	72	tor[ino]	torino	torino	NOUN	_
73-0	TOI054	73	[sem]pre	sempre	sempre	ADV	_
73-1	TOI054	73	in	in	in	ADP	_
73-2	TOI054	73	provincia	provincia	provincia	NOUN	_
73-3	TOI054	73	di	di	di	ADP	_
73-4	TOI054	73	torino	torino	torino	NOUN	_
73-5	TOI054	73	sì	sì	sì	INTJ	_
74-0	TOR004	74	oka:y	okay	okay	NOUN	_
74-1	TOR004	74	e	e	e	CCONJ	_
74-2	TOR004	74	invece	invece	invece	ADV	_
74-3	TOR004	74	le	le	il	DET	_
74-4	TOR004	74	scuole	scuole	scuola	NOUN	_
74-5	TOR004	74	dove	dove	dove	ADV	_
74-6	TOR004	74	le	le	il	PRON	_
74-7	TOR004	74	hai	hai	avere	AUX	_
74-8	TOR004	74	fatte?	fatte	fare	VERB	Intonation=rising
75-0	TOI054	75	e:	e	e	CCONJ	_
75-1	TOI054	75	le	le	il	DET	_
75-2	TOI054	75	scuole:	scuole	scuola	NOUN	_
75-3	TOI054	75	elementari	elementari	elementare	ADJ	_
75-4	TOI054	75	le	le	le	PRON	_
75-5	TOI054	75	ho	ho	avere	AUX	_
75-6	TOI054	75	fatte:	fatte	fare	VERB	_
76-0	TOI054	76	fino	fino	fino	ADV	_
76-1	TOI054	76	in	in	in	ADP	_
76-2	TOI054	76	terza	terza	terzo	ADJ	_
76-3	TOI054	76	elementare	elementare	elementare	VERB	_
76-4	TOI054	76	a	a	a	ADP	_
76-5	TOI054	76	venaria	venaria	venaria	NOUN	_
77-0	TOR004	77	ah	ah	ah	INTJ	_
78-0	TOI054	78	poi:	poi	poi	ADV	_
78-1	TOI054	78	quarta	quarta	quarto	ADJ	_
78-2	TOI054	78	e	e	e	CCONJ	_
78-3	TOI054	78	quinta	quinta	quinto	ADJ	_
78-4	TOI054	78	a	a	a	ADP	_
78-5	TOI054	78	fiano	fiano	fiano	NOUN	_
79-0	TOI054	79	le	le	il	DET	_
79-1	TOI054	79	medie	medie	media	NOUN	_
79-2	TOI054	79	a	a	a	ADP	_
79-3	TOI054	79	fiano,	fiano	fiano	NOUN	Intonation=weakly_rising
79-4	TOI054	79	e	e	e	CCONJ	_
79-5	TOI054	79	poi:	poi	poi	ADV	_
79-6	TOI054	79	sono	sono	essere	AUX	_
79-7	TOI054	79	andata	andata	andare	VERB	_
79-8	TOI054	79	ciriè	ciriè	cirié	ADV	_
79-9	TOI054	79	e	e	e	CCONJ	_
79-10	TOI054	79	ho	ho	avere	AUX	_
79-11	TOI054	79	fatto:	fatto	figere	VERB	_
80-0	TOI054	80	e:	e	e	CCONJ	_
81-0	TOI054	81	ragioneria	ragioneria	ragioneria	NOUN	_
82-0	TOR004	82	ah	ah	ah	INTJ	_
82-1	TOR004	82	ragion[eria	ragioneria	ragioneria	NOUN	_
82-2	TOR004	82	eh]	eh	eh	INTJ	_
82-3	TOR004	82	diploma	diploma	diploma	NOUN	_
82-4	TOR004	82	di	di	di	ADP	_
82-5	TOR004	82	istituto	istituto	istituto	NOUN	_
82-6	TOR004	82	tecnico	tecnico	tecnico	ADJ	_
82-7	TOR004	82	quind[i	quindi	quindi	ADV	_
82-8	TOR004	82	hai]	hai	avere	VERB	_
82-9	TOR004	82	tu	tu	tu	PRON	_
83-0	TOI054	83	[al	al	_	_	_
83-0a	_	_	_	a	a	ADP	_
83-0b	_	_	_	il	il	DET	_
83-1	TOI054	83	fermi]	fermi	fermare	ADJ	_
84-0	TOI054	84	[sì]	sì	sì	ADV	_
85-0	TOR004	85	okay	okay	okay	NOUN	_
86-0	TOR004	86	e	e	e	CCONJ	_
86-1	TOR004	86	poi	poi	poi	ADV	_
86-2	TOR004	86	non	non	non	ADV	_
86-3	TOR004	86	continuat	continuat	continuare	VERB	_
86-4	TOR004	86	non	non	non	ADV	_
86-5	TOR004	86	hai	hai	avere	AUX	_
86-6	TOR004	86	fatto	fatto	farre	VERB	_
86-7	TOR004	86	l'	l'	il	DET	SpaceAfter=No
86-8	TOR004	86	[università	università	università	NOUN	_
86-9	TOR004	86	e	e	e	CCONJ	_
86-10	TOR004	86	sei	sei	essere	AUX	_
86-11	TOR004	86	andata	andata	andare	VERB	_
86-12	TOR004	86	subito	subito	subito	ADV	_
86-13	TOR004	86	a	a	a	ADP	_
86-14	TOR004	86	lavorare]	lavorare	lavorare	VERB	_
87-0	TOI054	87	[no	no	no	X	_
87-1	TOI054	87	no	no	no	X	_
87-2	TOI054	87	no	no	no	X	_
87-3	TOI054	87	no	no	no	X	_
87-4	TOI054	87	no	no	no	X	_
87-5	TOI054	87	{P}	{P}	_	_	_
87-6	TOI054	87	no	no	no	X	_
87-7	TOI054	87	no]	no	no	X	_
88-0	TOI054	88	perché	perché	perché	SCONJ	_
88-1	TOI054	88	ero	ero	essere	AUX	_
88-2	TOI054	88	un	un	uno	DET	_
88-3	TOI054	88	po':	po'	poco	ADV	_
89-0	TOI054	89	ho	ho	avere	AUX	_
89-1	TOI054	89	sbagliato	sbagliato	sbagliato	VERB	_
89-2	TOI054	89	e:	e	e	CCONJ	_
89-3	TOI054	89	e	e	e	CCONJ	_
89-4	TOI054	89	vabbè	vabbè	vabbere	VERB	ProsodicLink=Yes
89-5	TOI054	89	e::h	eh	eh	INTJ	_
90-0	TOR004	90	no	no	no	ADV	_
90-1	TOR004	90	vabbè	vabbè	vabbere	VERB	_
90-2	TOR004	90	perché	perché	perché	SCONJ	_
90-3	TOR004	90	hai	hai	avere	AUX	_
90-4	TOR004	90	sbagliato?	sbagliato	sbagliare	VERB	Intonation=rising
91-0	TOI054	91	eh	eh	eh	ADV	_
91-1	TOI054	91	si	si	si	PRON	_
91-2	TOI054	91	perché	perché	perché	SCONJ	_
91-3	TOI054	91	tornassi	tornassi	tornassare	VERB	_
91-4	TOI054	91	indietro	indietro	indietro	ADV	_
91-5	TOI054	91	{P}	{P}	_	_	_
91-6	TOI054	91	lo	lo	lo	PRON	_
91-7	TOI054	91	farei	farei	fare	VERB	_
91-8	TOI054	91	anche	anche	anche	ADV	_
92-0	TOR004	92	ma	ma	ma	CCONJ	_
92-1	TOR004	92	no	no	no	ADV	_
92-2	TOR004	92	e	e	e	CCONJ	_
92-3	TOR004	92	vabbè	vabbè	vabbere	VERB	_
93-0	TOR004	93	no	no	no	ADV	_
93-1	TOR004	93	senti	senti	sentire	VERB	_
93-2	TOR004	93	ti	ti	ti	PRON	_
93-3	TOR004	93	volevo	volevo	volere	AUX	_
93-4	TOR004	93	chiedere	chiedere	chiedere	VERB	_
94-0	TOR004	94	mah	mah	mah	NOUN	_
95-0	TOR004	95	e:hm:::	ehm	ehm	NOUN	_
96-0	TOR004	96	hai	hai	avere	VERB	_
96-1	TOR004	96	qualche	qualche	qualche	DET	_
96-2	TOR004	96	aneddoto	aneddoto	aneddoto	NOUN	_
96-3	TOR004	96	che	che	che	PRON	_
96-4	TOR004	96	ti	ti	ti	PRON	_
96-5	TOR004	96	ricordi	ricordi	ricordare	VERB	_
96-6	TOR004	96	delle	delle	_	_	_
96-6a	_	_	_	di	di	ADP	_
96-6b	_	_	_	le	il	DET	_
96-7	TOR004	96	scuole	scuole	scuola	NOUN	_
96-8	TOR004	96	elementari	elementari	elementare	ADJ	_
96-9	TOR004	96	magari?	magari	magari	ADV	Intonation=rising
97-0	TOI054	97	c(io)è	cioè	cioè	ADV	_
97-1	TOI054	97	una	una	uno	DET	_
97-2	TOI054	97	cosa	cosa	cosa	NOUN	_
97-3	TOI054	97	che	che	che	PRON	_
97-4	TOI054	97	mi	mi	mi	PRON	_
97-5	TOI054	97	è	è	essere	AUX	_
97-6	TOI054	97	successa	successa	succedere	VERB	_
97-7	TOI054	97	nelle	nelle	_	_	_
97-7a	_	_	_	in	in	ADP	_
97-7b	_	_	_	le	il	DET	_
97-8	TOI054	97	scuole	scuole	scuola	NOUN	_
97-9	TOI054	97	elementari?	elementari	elementare	ADJ	Intonation=rising
98-0	TOR004	98	sì:	sì	sì	ADV	_
98-1	TOR004	98	che	che	che	SCONJ	_
98-2	TOR004	98	magari	magari	magari	ADV	_
98-3	TOR004	98	ti:	ti	ti	PRON	_
99-0	TOI054	99	che	che	che	SCONJ	_
99-1	TOI054	99	mi	mi	mi	PRON	_
99-2	TOI054	99	ha	ha	avere	AUX	_
99-3	TOI054	99	colpit[a]?	colpita	colpire	VERB	Intonation=rising
100-0	TOR004	100	[s]ì	sì	sì	ADV	_
101-0	TOI054	101	sì	sì	sì	ADV	_
101-1	TOI054	101	sì	sì	sì	ADV	_
102-0	TOI054	102	a:	a	a	ADP	_
102-1	TOI054	102	venaria	venaria	venaria	NOUN	_
103-0	TOI054	103	e:	e	e	CCONJ	_
104-0	TOI054	104	in	in	in	ADP	_
104-1	TOI054	104	prima	prima	prima	ADV	_
104-2	TOI054	104	elementare	elementare	elementare	VERB	_
105-0	TOI054	105	ehm:	ehm	ehm	NOUN	_
106-0	TOI054	106	praticamente	praticamente	pratico	ADV	_
106-1	TOI054	106	c'	c'	ci	PRON	SpaceAfter=No
106-2	TOI054	106	erano	erano	essere	VERB	_
106-3	TOI054	106	ancora	ancora	ancora	ADV	_
106-4	TOI054	106	le	le	il	DET	_
106-5	TOI054	106	sezioni:	sezioni	sezione	NOUN	ProsodicLink=Yes
106-6	TOI054	106	e:::h	eh	eh	ADJ	_
107-0	TOI054	107	maschili	maschili	maschile	NOUN	_
107-1	TOI054	107	e	e	e	CCONJ	_
107-2	TOI054	107	[femminili]	femminili	femminile	NOUN	_
108-0	TOR004	108	[femmini]	femmini	femmino	NOUN	_
109-0	TOI054	109	fanno:	fanno	fare	VERB	_
110-0	TOI054	110	la	la	il	DET	_
110-1	TOI054	110	e~	e~	e~	PROPN	Interrupted=Yes
111-0	TOR004	111	l'	l'	il	DET	SpaceAfter=No
111-1	TOR004	111	appello	appello	appello	NOUN	_
112-0	TOI054	112	l'	l'	il	DET	SpaceAfter=No
112-1	TOI054	112	appello	appello	appello	NOUN	_
113-0	TOR004	113	eh	eh	eh	INTJ	_
114-0	TOI054	114	e:	e	e	CCONJ	_
114-1	TOI054	114	ed	ed	e	CCONJ	_
114-2	TOI054	114	ad	ad	a	ADP	_
114-3	TOI054	114	un	un	uno	DET	_
114-4	TOI054	114	certo	certo	certo	ADJ	_
114-5	TOI054	114	punto	punto	punto	NOUN	_
114-6	TOI054	114	io	io	io	PRON	_
114-7	TOI054	114	e:	e	e	CCONJ	_
115-0	TOI054	115	eravamo	eravamo	essere	AUX	_
115-1	TOI054	115	una	una	uno	DET	_
115-2	TOI054	115	trentina	trentina	trentina	NOUN	_
115-3	TOI054	115	di	di	di	ADP	_
115-4	TOI054	115	ragazz~	ragazz~	ragazz~	PROPN	Interrupted=Yes
115-5	TOI054	115	di	di	di	ADP	_
115-6	TOI054	115	bambine	bambine	bambino	NOUN	_
116-0	TOI054	116	e:	e	e	CCONJ	_
117-0	TOI054	117	mi	mi	mi	PRON	_
117-1	TOI054	117	chiama:	chiama	chiamare	VERB	_
117-2	TOI054	117	una	una	uno	DET	_
117-3	TOI054	117	maestra	maestra	maestra	NOUN	_
117-4	TOI054	117	penso	penso	pensare	VERB	_
118-0	TOI054	118	e	e	e	CCONJ	_
118-1	TOI054	118	mi	mi	mi	PRON	_
118-2	TOI054	118	dice	dice	dire	VERB	_
119-0	TOI054	119	no	no	no	ADV	_
119-1	TOI054	119	tu	tu	tu	PRON	_
119-2	TOI054	119	devi	devi	dovere	AUX	_
119-3	TOI054	119	andare	andare	andare	VERB	_
119-4	TOI054	119	là	là	là	ADV	_
120-0	TOI054	120	e	e	e	CCONJ	_
120-1	TOI054	120	mi	mi	mi	PRON	_
120-2	TOI054	120	hanno	hanno	avere	AUX	_
120-3	TOI054	120	messo	messo	mettere	VERB	_
120-4	TOI054	120	nella	nella	_	_	_
120-4a	_	_	_	in	in	ADP	_
120-4b	_	_	_	la	il	DET	_
120-5	TOI054	120	cla~	cla~	cla~	PROPN	Interrupted=Yes
120-6	TOI054	120	nelle	nelle	_	_	_
120-6a	_	_	_	in	in	ADP	_
120-6b	_	_	_	le	il	DET	_
120-7	TOI054	120	classi	classi	classe	NOUN	_
120-8	TOI054	120	differenziate	differenziate	differenziato	ADJ	_
121-0	TOR004	121	che	che	che	SCONJ	_
121-1	TOR004	121	sarebbero?	sarebbero	essere	AUX	Intonation=rising
122-0	TOI054	122	e:h	eh	eh	INTJ	_
123-0	TOI054	123	una	una	uno	DET	_
123-1	TOI054	123	volta	volta	volta	NOUN	_
123-2	TOI054	123	si	si	si	PRON	_
123-3	TOI054	123	chiamavano	chiamavano	chiamare	VERB	_
123-4	TOI054	123	classi:	classi	classe	NOUN	_
124-0	TOI054	124	e	e	e	CCONJ	_
124-1	TOI054	124	d~	d~	d~	PROPN	Interrupted=Yes
124-2	TOI054	124	mh	mh	mh	NOUN	_
124-3	TOI054	124	xx	x	x	SYM	_
125-0	TOI054	125	differenziati	differenziati	differenziare	VERB	_
126-0	TOI054	126	adesso	adesso	adesso	ADV	_
