token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
34-4,BOI013,34,34,5,non,non,non,ADV,_
34-5,BOI013,34,34,6,ci,ci,ci,PRON,_
34-6,BOI013,34,34,7,sono:,sono,essere,VERB,_
34-7,BOI013,34,34,8,non,non,non,ADV,_
34-8,BOI013,34,34,9,c',c',ci,PRON,_
34-9,BOI013,34,34,10,è,è,essere,VERB,_
34-10,BOI013,34,34,11,niente,niente,niente,PRON,_
34-11,BOI013,34,34,12,nessun,nessun,nessuno,DET,_
34-12,BOI013,34,34,13,servizio,servizio,servizio,NOUN,_
35-0,BOR005,35,35,1,e,e,e,CCONJ,_
36-0,BOR005,36,36,2,come,come,come,ADV,_
36-1,BOR005,36,36,3,migliorereste,migliorereste,migliorare,VERB,_
36-2,BOR005,36,36,4,la,la,il,DET,_
36-3,BOR005,36,36,5,vostra,vostra,vostro,DET,_
36-4,BOR005,36,36,6,zona?,zona,zona,NOUN,_
38-0,BOI012,38,38,1,ah,ah,ah,INTJ,_
38-1,BOI012,38,38,2,beh:,beh,beh,INTJ,_
38-2,BOI012,38,38,3,se,se,se,SCONJ,_
38-3,BOI012,38,38,4,avessi,avessi,avere,VERB,_
38-4,BOI012,38,38,5,la,la,il,DET,_
38-5,BOI012,38,38,6,possibilità,possibilità,possibilità,NOUN,_
38-6,BOI012,38,38,7,di,di,di,ADP,_
38-7,BOI012,38,38,8,far,far,fare,VERB,_
38-8,BOI012,38,38,9,venire,venire,venire,VERB,_
38-9,BOI012,38,38,10-11,dei,dei,_,_,_
38-9a,_,_,38,10,_,di,di,ADP,_
38-9b,_,_,38,11,_,i,il,DET,_
38-10,BOI012,38,38,12,negozi,negozi,negozio,NOUN,_
38-11,BOI012,38,38,13,e,e,e,CCONJ,_
38-12,BOI012,38,38,14,i,i,il,DET,_
38-13,BOI012,38,38,15,negozianti,negozianti,negoziante,NOUN,_
40-0,BOI012,40,40,1,e:,e,e,CCONJ,_
40-1,BOI012,40,40,2,quant',quant',quanto,ADV,_
40-2,BOI012,40,40,3,altro,altro,altro,ADJ,_
40-3,BOI012,40,40,4,co[sì],così,così,ADV,_
41-0,BOI013,41,41,1,[chiu]derei,chiuderei,chiudere,VERB,_
41-1,BOI013,41,41,2,questa,questa,questo,DET,_
41-2,BOI013,41,41,3,strada,strada,strada,NOUN,_
41-3,BOI013,41,41,4,e,e,e,CCONJ,_
41-4,BOI013,41,41,5,la,la,la,PRON,_
41-5,BOI013,41,41,6,farei,farei,fare,VERB,_
41-6,BOI013,41,41,7,solamente,solamente,solo,ADV,_
41-7,BOI013,41,41,8,per,per,per,ADP,_
41-8,BOI013,41,41,9,noi,noi,noi,PRON,_
43-0,BOI013,43,43,1,troppo,troppo,troppo,ADV,_
43-1,BOI013,43,43,2,trafficata,trafficata,trafficato,ADJ,_
43-2,BOI013,43,43,3,di,di,di,ADP,_
43-3,BOI013,43,43,4,camion,camion,camion,NOUN,_
43-4,BOI013,43,43,5,macchine::,macchine,macchina,NOUN,_
43-5,BOI013,43,43,_,(.),[PAUSE],[PAUSE],X,_
43-6,BOI013,43,43,7,troppo,troppo,troppo,ADV,_
44-0,BOI013,44,44,1,°non,non,non,ADV,_
44-1,BOI013,44,44,2,se~,se~,X,X,_
44-2,BOI013,44,44,3,si,si,si,PRON,_
44-3,BOI013,44,44,4,sta,sta,stare,VERB,_
44-4,BOI013,44,44,5,più°,più,più,ADV,_
45-0,BOR005,45,45,1,e,e,e,CCONJ,_
45-1,BOR005,45,45,2,oltre,oltre,oltre,ADV,_
45-2,BOR005,45,45,3-4,al,al,_,_,_
45-2a,_,_,45,3,_,a,a,ADP,_
45-2b,_,_,45,4,_,il,il,DET,_
45-3,BOR005,45,45,5,traffico,traffico,traffico,NOUN,_
45-4,BOR005,45,45,6,ci,ci,ci,PRON,_
45-5,BOR005,45,45,7,sono,sono,essere,VERB,_
45-6,BOR005,45,45,8,anche,anche,anche,ADV,_
45-7,BOR005,45,45,9,altri,altri,altro,DET,_
45-8,BOR005,45,45,10,problemi?,problemi,problema,NOUN,_
46-0,BOI012,46,46,1,°no:,no,no,INTJ,_
46-1,BOI012,46,46,2,e:h,eh,eh,INTJ,_
46-2,BOI012,46,46,3,no°,no,no,INTJ,_
47-0,BOI013,47,47,1,è,è,essere,AUX,_
47-1,BOI013,47,47,2,poco,poco,poco,ADV,_
47-2,BOI013,47,47,3,servita,servita,servire,VERB,_
48-0,BOR005,48,48,1,a::h,ah,ah,INTJ,_
49-0,BOR005,49,49,2,a:nche,anche,anche,ADV,_
49-1,BOR005,49,49,3,tipo,tipo,tipo,NOUN,_
49-2,BOR005,49,49,4,m:h,mh,mh,INTJ,_
49-3,BOR005,49,49,5,in[tend~],intendi,intendere,VERB,_
50-0,BOI013,50,50,1,[di],di,di,ADP,_
50-1,BOI013,50,50,2,autobus,autobus,autobus,NOUN,_
51-0,BOI013,51,51,1,[di],per,per,ADP,_
51-1,BOI013,51,51,2,autobus,chi,chi,PRON,_
51-2,BOI013,51,51,3,per,va,andare,VERB,_
51-3,BOI013,51,51,4,chi,a,a,ADP,_
51-4,BOI013,51,51,5,va,lavorare,lavorare,VERB,_
51-5,BOI013,51,51,6,a,è,essere,AUX,_
51-6,BOI013,51,51,7,lavorare,un,uno,DET,_
51-7,BOI013,51,51,8,è:,grosso,grosso,ADJ,_
51-8,BOI013,51,51,9,un,problema,problema,NOUN,_
52-0,BOI012,52,52,1,>meno,meno,meno,ADV,_
52-1,BOI012,52,52,2,male,male,male,ADV,_
52-2,BOI012,52,52,3,che,che,che,SCONJ,_
52-3,BOI012,52,52,4,bisogna,bisogna,bisognare,VERB,_
52-4,BOI012,52,52,5,esser,esser,essere,AUX,_
52-5,BOI012,52,52,6,naturali<,naturali,naturale,ADJ,_
52-6,BOI012,52,52,7,o:h,oh,oh,INTJ,_
53-0,BOR005,53,53,1,e::,e,e,CCONJ,_
54-0,BOR005,54,54,2,quan~,quan~,X,X,_
54-1,BOR005,54,54,3,e:,e,e,CCONJ,_
54-2,BOR005,54,54,4-5,<nel>,nel,_,_,_
54-2a,_,_,54,4,_,in,in,ADP,_
54-2b,_,_,54,5,_,il,il,DET,_
55-0,BOR005,55,55,6,>visto,visto,vedere,VERB,_
55-1,BOR005,55,55,7,che,che,che,SCONJ,_
55-2,BOR005,55,55,8,comunque<,comunque,comunque,ADV,_
56-0,BOR005,56,56,9,>quindi,quindi,quindi,ADV,_
56-1,BOR005,56,56,10,devi<,devi,dovere,AUX,_
56-2,BOR005,56,56,11,spostarti,spostarti,spostare,VERB,_
56-3,BOR005,56,56,12,spesso,spesso,spesso,ADV,_
56-4,BOR005,56,56,13,per,per,per,ADP,_
56-5,BOR005,56,56,14,cercare::,cercare,cercare,VERB,_
56-6,BOR005,56,56,15,tipo,tipo,tipo,NOUN,_
56-7,BOR005,56,56,16,nego:zi::,negozi,negozio,NOUN,_
57-0,BOI013,57,57,1,sì,sì,sì,INTJ,_
57-1,BOI013,57,57,_,(.),[PAUSE],[PAUSE],X,_
57-2,BOI013,57,57,3,per,per,per,ADP,_
57-3,BOI013,57,57,4,andare,andare,andare,VERB,_
57-4,BOI013,57,57,5,a,a,a,ADP,_
57-5,BOI013,57,57,6,far,far,fare,VERB,_
57-6,BOI013,57,57,7,la,la,il,DET,_
57-7,BOI013,57,57,8,spesa,spesa,spesa,NOUN,_
57-8,BOI013,57,57,9,sì,sì,sì,INTJ,_
58-0,BOR005,58,58,1,>ma,ma,ma,CCONJ,_
58-1,BOR005,58,58,2,li,li,li,PRON,_
58-2,BOR005,58,58,3,trovate,trovate,trovare,VERB,_
58-3,BOR005,58,58,4,qua,qua,qua,ADV,_
58-4,BOR005,58,58,5-6,nelle,nelle,_,_,_
58-4a,_,_,58,5,_,in,in,ADP,_
58-4b,_,_,58,6,_,le,il,DET,_
58-5,BOR005,58,58,7,vicinanze<,vicinanze,vicinanza,NOUN,_
58-6,BOR005,58,58,8,o,o,o,CCONJ,_
58-7,BOR005,58,58,9,[dovete],dovete,dovere,AUX,_
58-8,BOR005,58,58,10-11,spo[starvi],spostarvi,_,_,_
58-8a,_,_,58,10,_,spostar,spostare,VERB,_
58-8b,_,_,58,11,_,vi,vi,PRON,_
58-9,BOR005,58,58,12,parecchio,parecchio,parecchio,ADV,_
59-0,BOI012,59,59,1,[°<sì>°],sì,sì,INTJ,_
60-0,BOI012,60,60,2,[°sì°],sì,sì,INTJ,_
61-0,BOI012,61,61,1-2,nelle,nelle,_,_,_
61-0a,_,_,61,1,_,in,in,ADP,_
61-0b,_,_,61,2,_,le,il,DET,_
61-1,BOI012,61,61,3,vicinanze,vicinanze,vicinanza,NOUN,_
61-2,BOI012,61,61,4,ma:::,ma,ma,CCONJ,_
61-3,BOI012,61,61,5,necessita,necessita,necessitare,VERB,_
61-4,BOI012,61,61,6,l',l',il,DET,_
61-5,BOI012,61,61,7,automobile,automobile,automobile,NOUN,_
61-6,BOI012,61,61,8,comunque,comunque,comunque,ADV,_
62-0,BOR005,62,62,1,a::h,ah,ah,INTJ,_
63-0,BOI013,63,63,1,o,o,o,CCONJ,_
63-1,BOI013,63,63,2,la,la,il,DET,_
63-2,BOI013,63,63,3,corriera,corriera,corriera,NOUN,_
64-0,BOR005,64,64,1,e,e,e,CCONJ,_
64-1,BOR005,64,64,_,(.),[PAUSE],[PAUSE],X,_
64-2,BOR005,64,64,3,voi,voi,voi,PRON,_
64-3,BOR005,64,64,4,principalmente,principalmente,principalmente,ADV,_
64-4,BOR005,64,64,5,come,come,come,VERB,_
64-5,BOR005,64,64,6,mi,come,come,ADP,_
64-6,BOR005,64,64,7,vi,mi,mi,PRON,_
64-7,BOR005,64,64,8,muovete,vi,vi,PRON,_
64-8,BOR005,64,64,9,in,muovete,muovere,VERB,_
64-9,BOR005,64,64,10,città,in,in,ADP,_
64-10,BOR005,64,64,11,_,città,città,NOUN,_
65-0,BOI012,65,65,1,in,in,in,ADP,_
65-1,BOI012,65,65,2,auto,auto,auto,NOUN,_
66-0,BOI013,66,66,1,autobus,autobus,autobus,NOUN,_
67-0,BOR005,67,67,1,e,e,e,CCONJ,_
67-1,BOR005,67,67,2,>qua,qua,qua,ADV,_
67-2,BOR005,67,67,3,però<,però,però,ADV,_
67-3,BOR005,67,67,4,ne,ne,ne,PRON,_
67-4,BOR005,67,67,5,passano,passano,passare,VERB,_
67-5,BOR005,67,67,6,pochi,pochi,poco,DET,_
68-0,BOI013,68,68,1,sì,sì,sì,INTJ,_
68-1,BOI013,68,68,_,(.),[PAUSE],[PAUSE],X,_
68-2,BOI013,68,68,3,la,la,il,DET,_
68-3,BOI013,68,68,4,linea,linea,linea,NOUN,_
68-4,BOI013,68,68,5,azzurra,azzurra,azzurro,ADJ,_
69-0,BOR005,69,69,1,e,e,e,CCONJ,_
69-1,BOR005,69,69,2,quindi?,quindi,quindi,ADV,_
69-2,BOR005,69,69,_,(.),[PAUSE],[PAUSE],X,_
69-3,BOR005,69,69,4,°m:h°,mh,mh,INTJ,_
69-4,BOR005,69,69,5,la,la,il,DET,_
69-5,BOR005,69,69,6,fermata,fermata,fermare,NOUN,_
69-6,BOR005,69,69,7,più,più,più,ADV,_
69-7,BOR005,69,69,8,vicina,vicina,vicino,ADJ,_
69-8,BOR005,69,69,9,qual,qual,qual,PRON,_
69-9,BOR005,69,69,10,è,è,essere,AUX,_
70-0,BOI013,70,70,1,no,no,no,INTJ,_
70-1,BOI013,70,70,2,la,la,il,DET,_
70-2,BOI013,70,70,3,vici~,vici~,X,X,_
70-3,BOI013,70,70,4,la::,la,il,DET,_
70-4,BOI013,70,70,5,fermata,fermata,fermata,NOUN,_
70-5,BOI013,70,70,6,è,è,essere,AUX,_
70-6,BOI013,70,70,7,vicina,vicina,vicina,ADJ,_
70-7,BOI013,70,70,_,(.),[PAUSE],[PAUSE],X,_
70-8,BOI013,70,70,1,no,però,però,ADV,_
70-9,BOI013,70,70,2,la,ci,ci,PRON,_
70-10,BOI013,70,70,3,vici~,sono,essere,VERB,_
70-11,BOI013,70,70,4,la::,gli,il,DET,_
70-12,BOI013,70,70,5,fermata,orari,orario,NOUN,_
71-0,BOR005,71,71,1,a::h,ah,ah,INTJ,_
72-0,BOI013,72,72,1,se,se,se,SCONJ,_
72-1,BOI013,72,72,2,perdo,perdo,perdo,ADP,_
72-2,BOI013,72,72,3,un,un,uno,DET,_
72-3,BOI013,72,72,4,autobus,autobus,autobus,NOUN,_
72-4,BOI013,72,72,5,poi,poi,poi,ADV,_
72-5,BOI013,72,72,6,devo,devo,dere,VERB,_
72-6,BOI013,72,72,7,s~,s~,X,X,_
72-7,BOI013,72,72,8,(a)spettare,aspettare,aspettare,VERB,_
72-8,BOI013,72,72,9,un',un',uno,DET,_
72-9,BOI013,72,72,10,altra,altra,altro,ADJ,_
72-10,BOI013,72,72,11,ora,ora,ora,NOUN,_
73-0,BOR005,73,73,1,>ah,ah,ah,INTJ,_
73-1,BOR005,73,73,2,okay,okay,okay,INTJ,_
73-2,BOR005,73,73,3,quindi<,quindi,quindi,ADV,_
73-3,BOR005,73,73,4,la,la,il,DET,_
73-4,BOR005,73,73,5,mobilità,mobilità,mobilità,NOUN,_
73-5,BOR005,73,73,6,è,è,essere,AUX,_
73-6,BOR005,73,73,7,molto,molto,molto,ADV,_
73-7,BOR005,73,73,8,ridotta,ridotta,ridurre,VERB,_
74-0,BOI013,74,74,1,sì,sì,sì,INTJ,_
75-0,BOI013,75,75,2,specialmente,specialmente,specialmente,ADV,_
75-1,BOI013,75,75,3,di,di,di,ADP,_
75-2,BOI013,75,75,4,domenica,domenica,domenica,NOUN,_
75-3,BOI013,75,75,5,festivi,festivi,festivo,ADJ,_
76-0,BOR005,76,76,1,°m:h°,mh,mh,INTJ,_
77-0,BOR005,77,77,2,invece,invece,invece,ADV,_
77-1,BOR005,77,77,3,in,in,in,ADP,_
77-2,BOR005,77,77,4,auto,auto,auto,NOUN,_
77-3,BOR005,77,77,5,com',com',come,SCONJ,_
77-4,BOR005,77,77,6,è,è,essere,AUX,_
77-5,BOR005,77,77,7-8,<spostarsi>,spostarsi,_,_,_
77-5a,_,_,77,7,_,spostar,spostare,VERB,_
77-5b,_,_,77,8,_,si,si,PRON,_
77-6,BOR005,77,77,9,DA,da,da,ADP,_
77-7,BOR005,77,77,10,qua,qua,qua,ADV,_
78-0,BOI012,78,78,1,ah,ah,ah,INTJ,_
78-1,BOI012,78,78,2,e:::h,eh,eh,INTJ,_
79-0,BOI012,79,79,3,ti,ti,ti,PRON,_
79-1,BOI012,79,79,4,sposti,sposti,spostare,VERB,_
79-2,BOI012,79,79,5,in,in,in,ADP,_
79-3,BOI012,79,79,6,auto,auto,auto,NOUN,_
79-4,BOI012,79,79,7,come:,come,come,ADP,_
79-5,BOI012,79,79,8,come,come,come,ADP,_
79-6,BOI012,79,79,9,da,da,da,ADP,_
79-7,BOI012,79,79,10,tutte,tutte,tutto,DET,_
79-8,BOI012,79,79,11,le,le,il,DET,_
79-9,BOI012,79,79,12,altre,altre,altro,ADJ,_
79-10,BOI012,79,79,13,"parti,",parti,parte,NOUN,_
79-11,BOI012,79,79,1,ah,prendi,prendere,VERB,_
79-12,BOI012,79,79,2,e:::h,la,il,DET,_
79-13,BOI012,79,79,3,ti,macchina,macchina,NOUN,_
79-15,BOI012,79,79,4,sposti,e,e,CCONJ,_
79-16,BOI012,79,79,5,in,vai,andare,VERB,_
79-17,BOI012,79,79,6,auto,dove,dove,ADV,_
79-18,BOI012,79,79,7,come:,devi,dovere,AUX,_
79-19,BOI012,79,79,8,come,andare,andare,VERB,_
79-20,BOI012,79,79,9,da,cioè,cioè,CCONJ,_
80-0,BOR005,80,80,1,e::,e,e,CCONJ,_
81-0,BOR005,81,81,2,invece,invece,invece,ADV,_
81-1,BOR005,81,81,_,(.),[PAUSE],[PAUSE],X,_
81-2,BOR005,81,81,4,parlando,parlando,parlare,VERB,_
81-3,BOR005,81,81,5,di,di,di,ADP,_
81-4,BOR005,81,81,6,bologna,bologna,Bologna,NOUN,_
81-5,BOR005,81,81,7,in,in,in,ADP,_
81-6,BOR005,81,81,8,generale,generale,generale,ADJ,_
82-0,BOR005,82,82,1,pensate,pensate,pensare,VERB,_
82-1,BOR005,82,82,2,che,che,che,SCONJ,_
82-2,BOR005,82,82,3,la,la,il,DET,_
82-3,BOR005,82,82,4,<città>,città,città,NOUN,_
82-4,BOR005,82,82,5,sia,sia,essere,AUX,_
82-5,BOR005,82,82,6,cambiata,cambiata,cambiare,VERB,_
82-6,BOR005,82,82,7,molto,molto,molto,ADV,_
82-7,BOR005,82,82,8-9,negli,negli,_,_,_
82-7a,_,_,82,8,_,in,in,ADP,_
82-7b,_,_,82,9,_,gli,il,DET,_
82-8,BOR005,82,82,10,ul[timi,ultimi,ultimo,ADJ,_
82-9,BOR005,82,82,11,an]ni?,anni,anno,NOUN,_
83-0,BOI013,83,83,1,[sì],sì,sì,INTJ,_
84-0,BOI012,84,84,1,[mah],mah,mah,INTJ,_
84-1,BOI012,84,84,_,(.),[PAUSE],[PAUSE],X,_
84-2,BOI012,84,84,3,non,non,non,ADV,_
84-3,BOI012,84,84,4,so::,so,sapere,VERB,_
85-0,BOI013,85,85,2,sì,sì,sì,INTJ,_
86-0,BOI013,86,86,3,_,sì,sì,INTJ,_
87-0,BOI013,87,87,1,>cioè<,cioè,cioè,CCONJ,_
87-1,BOI013,87,87,2,per,per,per,ADP,_
87-2,BOI013,87,87,3,me,me,me,PRON,_
87-3,BOI013,87,87,4,sì,sì,sì,INTJ,_
88-0,BOR005,88,88,1,per,per,per,ADP,_
88-1,BOR005,88,88,2,te,te,te,PRON,_
88-2,BOR005,88,88,3,no,no,no,INTJ,_
89-0,BOI012,89,89,1,sì,sì,sì,INTJ,_
89-1,BOI012,89,89,2,e,e,e,CCONJ,_
89-2,BOI012,89,89,3,no:,no,no,INTJ,_
89-3,BOI012,89,89,4,(in)somma:,insomma,insomma,ADV,_
89-4,BOI012,89,89,5,dipende,dipende,dipendere,VERB,_
89-5,BOI012,89,89,6-7,dai,dai,_,_,_
89-5a,_,_,89,6,_,da,da,ADP,_
89-5b,_,_,89,7,_,i,il,DET,_
89-6,BOI012,89,89,8,punti,punti,punto,NOUN,_
89-7,BOI012,89,89,9,di,di,di,ADP,_
89-8,BOI012,89,89,10,vista,vista,vista,NOUN,_
90-0,BOR005,90,90,1,a~,a~,X,X,_
91-0,BOI012,91,91,1,>dipende,dipende,dipendere,VERB,_
91-1,BOI012,91,91,2,che,che,che,DET,_
91-2,BOI012,91,91,3,cosa,cosa,cosa,NOUN,_
91-3,BOI012,91,91,4,intendi,intendi,intendere,ADJ,_
91-4,BOI012,91,91,5,per<,per,per,ADP,_
91-5,BOI012,91,91,6,cambiata,cambiata,cambiare,ADJ,_
